date,zcta,at_least_one_dose,fully_vaccinated
2021-11-09,90012,31681,28165
2021-11-16,90012,32011,28311
2021-11-23,90012,32300,28481
2021-11-30,90012,32470,28634
2021-12-07,90012,32808,28949
2021-12-14,90012,33098,29220
2021-12-21,90012,33404,29448
2021-12-28,90012,33625,29592
2021-10-01,90013,10209,8261
2021-10-05,90013,10281,8318
2021-10-12,90013,10348,8371
2021-10-19,90013,10419,8422
2021-10-26,90013,10497,8489
2021-11-02,90013,10579,8557
2021-11-09,90013,10678,8634
2021-11-16,90013,10765,8713
2021-11-23,90013,10849,8802
2021-11-30,90013,10912,8873
2021-12-07,90013,11013,8974
2021-12-14,90013,11086,9042
2021-12-21,90013,11180,9108
2021-12-28,90013,11233,9146
2021-10-01,90014,7375,6383
2021-10-05,90014,7419,6445
2021-10-12,90014,7482,6501
2021-10-19,90014,7547,6546
2021-10-26,90014,7613,6589
2021-11-02,90014,7666,6646
2021-11-09,90014,7760,6701
2021-11-16,90014,7834,6760
2021-11-23,90014,7905,6807
2021-11-30,90014,7959,6876
2021-12-07,90014,8021,6936
2021-12-14,90014,8073,6978
2021-12-21,90014,8135,7022
2021-12-28,90014,8177,7056
2021-10-01,90015,18029,15661
2021-10-05,90015,18180,15781
2021-10-12,90015,18343,15896
2021-10-19,90015,18496,16031
2021-10-26,90015,18628,16165
2021-11-02,90015,18815,16296
2021-11-09,90015,19041,16456
2021-11-16,90015,19274,16568
2021-11-23,90015,19473,16691
2021-11-30,90015,19609,16837
2021-12-07,90015,19818,17027
2021-12-14,90015,20007,17194
2021-12-21,90015,20212,17323
2021-12-28,90015,20338,17443
2021-10-01,90016,32143,28723
2021-10-05,90016,32421,29040
2021-10-12,90016,32707,29288
2021-10-19,90016,32936,29511
2021-10-26,90016,33128,29761
2021-11-02,90016,33356,30053
2021-11-09,90016,33812,30352
2021-11-16,90016,34305,30562
2021-11-23,90016,34795,30787
2021-11-30,90016,35011,31094
2021-12-07,90016,35343,31569
2021-12-14,90016,35663,31977
2021-12-21,90016,35980,32260
2021-12-28,90016,36225,32481
2021-10-01,90017,19477,16305
2021-10-05,90017,19746,16465
2021-10-12,90017,19996,16597
2021-10-19,90017,20186,16738
2021-10-26,90017,20393,16902
2021-11-02,90017,20690,17148
2021-11-09,90017,21001,17359
2021-11-16,90017,21301,17523
2021-11-23,90017,21582,17680
2021-11-30,90017,21767,17851
2021-12-07,90017,22013,18074
2021-12-14,90017,22269,18264
2021-12-21,90017,22519,18417
2021-12-28,90017,22707,18547
2021-10-01,90018,34028,29668
2021-10-05,90018,34352,29938
2021-10-12,90018,34683,30185
2021-10-19,90018,34942,30413
2021-10-26,90018,35198,30684
2021-11-02,90018,35440,31031
2021-11-09,90018,35899,31321
2021-11-16,90018,36433,31603
2021-11-23,90018,36996,31857
2021-11-30,90018,37259,32141
2021-12-07,90018,37680,32584
2021-12-14,90018,38016,33056
2021-12-21,90018,38326,33382
2021-12-28,90018,38567,33644
2021-10-01,90019,44361,39725
2021-10-05,90019,44629,40000
2021-10-12,90019,44946,40257
2021-10-19,90019,45228,40502
2021-10-26,90019,45494,40781
2021-11-02,90019,45765,41139
2021-11-09,90019,46331,41517
2021-11-16,90019,47048,41807
2021-11-23,90019,47661,42088
2021-11-30,90019,47944,42450
2021-12-07,90019,48448,43131
2021-12-14,90019,48834,43673
2021-12-21,90019,49235,44027
2021-12-28,90019,49514,44347
2021-10-01,90020,29048,26073
2021-10-05,90020,29230,26222
2021-10-12,90020,29467,26390
2021-10-19,90020,29598,26531
2021-10-26,90020,29767,26704
2021-11-02,90020,29950,26898
2021-11-09,90020,30268,27111
2021-11-16,90020,30667,27287
2021-11-23,90020,31049,27491
2021-11-30,90020,31256,27691
2021-12-07,90020,31567,28038
2021-12-14,90020,31782,28381
2021-12-21,90020,32064,28618
2021-12-28,90020,32243,28790
2021-10-01,90021,3151,2658
2021-10-05,90021,3179,2684
2021-10-12,90021,3213,2704
2021-10-19,90021,3242,2723
2021-10-26,90021,3257,2742
2021-11-02,90021,3292,2759
2021-11-09,90021,3321,2785
2021-11-16,90021,3346,2799
2021-11-23,90021,3385,2820
2021-11-30,90021,3403,2828
2021-12-07,90021,3430,2861
2021-12-14,90021,3460,2887
2021-12-21,90021,3480,2906
2021-12-28,90021,3500,2924
2021-10-01,90022,44492,39705
2021-10-05,90022,44958,40090
2021-10-12,90022,45375,40475
2021-10-19,90022,45692,40944
2021-10-26,90022,45999,41360
2021-11-02,90022,46297,41748
2021-11-09,90022,46851,42121
2021-11-16,90022,47449,42443
2021-11-23,90022,48033,42722
2021-11-30,90022,48337,43028
2021-12-07,90022,48853,43677
2021-12-14,90022,49361,44219
2021-12-21,90022,49795,44607
2021-12-28,90022,50076,44910
2021-10-01,90023,30918,27296
2021-10-05,90023,31307,27566
2021-10-12,90023,31637,27852
2021-10-19,90023,31952,28181
2021-10-26,90023,32178,28491
2021-11-02,90023,32441,28791
2021-11-09,90023,32894,29092
2021-11-16,90023,33478,29329
2021-11-23,90023,34017,29583
2021-11-30,90023,34292,29854
2021-12-07,90023,34770,30391
2021-12-14,90023,35130,30790
2021-12-21,90023,35476,31063
2021-12-28,90023,35716,31314
2021-10-01,90024,26900,24352
2021-10-05,90024,27053,24476
2021-10-12,90024,27185,24606
2021-10-19,90024,27294,24718
2021-10-26,90024,27417,24887
2021-11-02,90024,27568,25045
2021-11-09,90024,27792,25169
2021-11-16,90024,28152,25276
2021-11-23,90024,28446,25407
2021-11-30,90024,28637,25596
2021-12-07,90024,28856,25892
2021-12-14,90024,29160,26128
2021-12-21,90024,29475,26289
2021-12-28,90024,29699,26432
2021-10-01,90025,34484,31944
2021-10-05,90025,34605,32069
2021-10-12,90025,34784,32220
2021-10-19,90025,34951,32356
2021-10-26,90025,35081,32476
2021-11-02,90025,35261,32626
2021-11-09,90025,35594,32811
2021-11-16,90025,36045,32936
2021-11-23,90025,36419,33085
2021-11-30,90025,36593,33290
2021-12-07,90025,36869,33710
2021-12-14,90025,37124,34057
2021-12-21,90025,37411,34250
2021-12-28,90025,37606,34383
2021-10-01,90026,45847,41547
2021-10-05,90026,46079,41788
2021-10-12,90026,46352,42030
2021-10-19,90026,46569,42232
2021-10-26,90026,46798,42463
2021-11-02,90026,47057,42739
2021-11-09,90026,47702,43015
2021-11-16,90026,48298,43291
2021-11-23,90026,48895,43541
2021-11-30,90026,49185,43918
2021-12-07,90026,49625,44557
2021-12-14,90026,50017,45037
2021-12-21,90026,50429,45368
2021-12-28,90026,50645,45597
2021-10-01,90027,33252,30678
2021-10-05,90027,33436,30837
2021-10-12,90027,33632,30993
2021-10-19,90027,33773,31130
2021-10-26,90027,33946,31291
2021-11-02,90027,34191,31482
2021-11-09,90027,34702,31666
2021-11-16,90027,35230,31806
2021-11-23,90027,35675,32029
2021-11-30,90027,35858,32364
2021-12-07,90027,36155,32850
2021-12-14,90027,36422,33199
2021-12-21,90027,36699,33420
2021-12-28,90027,36862,33557
2021-10-01,90028,23822,21007
2021-10-05,90028,24028,21193
2021-10-12,90028,24279,21353
2021-10-19,90028,24489,21499
2021-10-26,90028,24704,21664
2021-11-02,90028,24896,21851
2021-11-09,90028,25152,22067
2021-11-16,90028,25429,22226
2021-11-23,90028,25659,22386
2021-11-30,90028,25825,22503
2021-12-07,90028,26085,22720
2021-12-14,90028,26304,22912
2021-12-21,90028,26566,23073
2021-12-28,90028,26748,23182
2021-10-01,90029,24880,22512
2021-10-05,90029,25043,22678
2021-10-12,90029,25234,22809
2021-10-19,90029,25388,22942
2021-10-26,90029,25534,23095
2021-11-02,90029,25717,23272
2021-11-09,90029,25998,23469
2021-11-16,90029,26353,23636
2021-11-23,90029,26662,23791
2021-11-30,90029,26833,23977
2021-12-07,90029,27099,24248
2021-12-14,90029,27359,24547
2021-12-21,90029,27600,24721
2021-12-28,90029,27771,24855
2021-10-01,90031,27038,24392
2021-10-05,90031,27233,24590
2021-10-12,90031,27450,24813
2021-10-19,90031,27633,24960
2021-10-26,90031,27760,25131
2021-11-02,90031,27944,25328
2021-11-09,90031,28259,25522
2021-11-16,90031,28600,25694
2021-11-23,90031,28945,25831
2021-11-30,90031,29110,26052
2021-12-07,90031,29431,26372
2021-12-14,90031,29666,26669
2021-12-21,90031,29873,26856
2021-12-28,90031,30035,27053
2021-10-01,90032,30684,27960
2021-10-05,90032,30982,28221
2021-10-12,90032,31230,28438
2021-10-19,90032,31433,28640
2021-10-26,90032,31602,28897
2021-11-02,90032,31780,29132
2021-11-09,90032,32144,29380
2021-11-16,90032,32545,29579
2021-11-23,90032,32912,29758
2021-11-30,90032,33119,30026
2021-12-07,90032,33382,30430
2021-12-14,90032,33634,30755
2021-12-21,90032,33866,30962
2021-12-28,90032,34034,31145
2021-10-01,90033,35747,32126
2021-10-05,90033,36109,32430
2021-10-12,90033,36441,32726
2021-10-19,90033,36792,33017
2021-10-26,90033,37042,33304
2021-11-02,90033,37321,33620
2021-11-09,90033,37721,33952
2021-11-16,90033,38303,34218
2021-11-23,90033,38809,34496
2021-11-30,90033,39036,34730
2021-12-07,90033,39472,35229
2021-12-14,90033,39812,35665
2021-12-21,90033,40126,35928
2021-12-28,90033,40351,36160
2021-10-01,90034,42814,39678
2021-10-05,90034,43016,39878
2021-10-12,90034,43208,40079
2021-10-19,90034,43384,40250
2021-10-26,90034,43548,40440
2021-11-02,90034,43780,40687
2021-11-09,90034,44249,40916
2021-11-16,90034,44841,41123
2021-11-23,90034,45398,41315
2021-11-30,90034,45647,41652
2021-12-07,90034,45978,42207
2021-12-14,90034,46327,42686
2021-12-21,90034,46678,42945
2021-12-28,90034,46934,43150
2021-10-01,90035,20813,18898
2021-10-05,90035,20914,18992
2021-10-12,90035,21007,19091
2021-10-19,90035,21082,19178
2021-10-26,90035,21165,19284
2021-11-02,90035,21274,19402
2021-11-09,90035,21575,19508
2021-11-16,90035,21916,19603
2021-11-23,90035,22162,19691
2021-11-30,90035,22275,19889
2021-12-07,90035,22465,20197
2021-12-14,90035,22617,20399
2021-12-21,90035,22787,20528
2021-12-28,90035,22903,20640
2021-10-01,90036,28432,25818
2021-10-05,90036,28570,25953
2021-10-12,90036,28719,26053
2021-10-19,90036,28860,26171
2021-10-26,90036,29012,26304
2021-11-02,90036,29173,26437
2021-11-09,90036,29505,26591
2021-11-16,90036,29946,26731
2021-11-23,90036,30344,26865
2021-11-30,90036,30519,27083
2021-12-07,90036,30819,27448
2021-12-14,90036,31069,27745
2021-12-21,90036,31358,27939
2021-12-28,90036,31581,28066
2021-10-01,90037,40492,33782
2021-10-05,90037,40882,34166
2021-10-12,90037,41380,34513
2021-10-19,90037,41787,34824
2021-10-26,90037,42139,35156
2021-11-02,90037,42515,35579
2021-11-09,90037,43217,36014
2021-11-16,90037,44027,36395
2021-11-23,90037,44718,36722
2021-11-30,90037,45104,37090
2021-12-07,90037,45677,37783
2021-12-14,90037,46116,38403
2021-12-21,90037,46645,38810
2021-12-28,90037,46949,39124
2021-10-01,90038,19583,17606
2021-10-05,90038,19725,17730
2021-10-12,90038,19924,17885
2021-10-19,90038,20096,18032
2021-10-26,90038,20232,18169
2021-11-02,90038,20397,18324
2021-11-09,90038,20610,18485
2021-11-16,90038,20909,18656
2021-11-23,90038,21146,18791
2021-11-30,90038,21301,18912
2021-12-07,90038,21532,19132
2021-12-14,90038,21727,19376
2021-12-21,90038,21888,19530
2021-12-28,90038,22029,19656
2021-10-01,90039,21773,20178
2021-10-05,90039,21857,20272
2021-10-12,90039,21964,20364
2021-10-19,90039,22043,20439
2021-10-26,90039,22119,20518
2021-11-02,90039,22239,20638
2021-11-09,90039,22652,20748
2021-11-16,90039,23005,20872
2021-11-23,90039,23283,20979
2021-11-30,90039,23397,21248
2021-12-07,90039,23587,21640
2021-12-14,90039,23755,21884
2021-12-21,90039,23924,22041
2021-12-28,90039,24040,22136
2021-10-01,90040,10184,8824
2021-10-05,90040,10292,8906
2021-10-12,90040,10384,9000
2021-10-19,90040,10450,9065
2021-10-26,90040,10515,9155
2021-11-02,90040,10583,9254
2021-11-09,90040,10691,9332
2021-11-16,90040,10818,9403
2021-11-23,90040,10931,9461
2021-11-30,90040,10994,9527
2021-12-07,90040,11081,9644
2021-12-14,90040,11156,9713
2021-12-21,90040,11236,9790
2021-12-28,90040,11314,9833
2021-10-01,90041,20123,18825
2021-10-05,90041,20198,18898
2021-10-12,90041,20290,18966
2021-10-19,90041,20342,19035
2021-10-26,90041,20403,19104
2021-11-02,90041,20481,19202
2021-11-09,90041,20819,19299
2021-11-16,90041,21208,19372
2021-11-23,90041,21503,19467
2021-11-30,90041,21630,19711
2021-12-07,90041,21791,20078
2021-12-14,90041,21921,20323
2021-12-21,90041,22048,20468
2021-12-28,90041,22157,20553
2021-10-01,90042,41953,38817
2021-10-05,90042,42207,39077
2021-10-12,90042,42466,39280
2021-10-19,90042,42662,39479
2021-10-26,90042,42834,39701
2021-11-02,90042,43057,39956
2021-11-09,90042,43523,40194
2021-11-16,90042,44082,40418
2021-11-23,90042,44728,40640
2021-11-30,90042,44988,40988
2021-12-07,90042,45376,41491
2021-12-14,90042,45698,42024
2021-12-21,90042,46051,42352
2021-12-28,90042,46287,42581
2021-10-01,90043,29014,25848
2021-10-05,90043,29297,26174
2021-10-12,90043,29588,26412
2021-10-19,90043,29848,26651
2021-10-26,90043,30079,26915
2021-11-02,90043,30293,27209
2021-11-09,90043,30683,27496
2021-11-16,90043,31158,27752
2021-11-23,90043,31573,27970
2021-11-30,90043,31762,28216
2021-12-07,90043,32049,28652
2021-12-14,90043,32336,29010
2021-12-21,90043,32612,29258
2021-12-28,90043,32819,29463
2021-10-01,90044,52943,45366
2021-10-05,90044,53661,46031
2021-10-12,90044,54458,46667
2021-10-19,90044,55171,47266
2021-10-26,90044,55656,47864
2021-11-02,90044,56215,48564
2021-11-09,90044,57158,49283
2021-11-16,90044,58104,49812
2021-11-23,90044,59185,50306
2021-11-30,90044,59745,50842
2021-12-07,90044,60600,51753
2021-12-14,90044,61369,52643
2021-12-21,90044,61979,53230
2021-12-28,90044,62424,53750
2021-10-01,90045,38811,35583
2021-10-05,90045,39053,35778
2021-10-12,90045,39294,35950
2021-10-19,90045,39489,36131
2021-10-26,90045,39689,36304
2021-11-02,90045,39898,36490
2021-11-09,90045,40368,36682
2021-11-16,90045,40952,36801
2021-11-23,90045,41432,36939
2021-11-30,90045,41622,37210
2021-12-07,90045,41908,37722
2021-12-14,90045,42171,38137
2021-12-21,90045,42467,38329
2021-12-28,90045,42731,38485
2021-10-01,90046,36639,33700
2021-10-05,90046,36793,33865
2021-10-12,90046,36993,34004
2021-10-19,90046,37165,34155
2021-10-26,90046,37319,34314
2021-11-02,90046,37533,34485
2021-11-09,90046,37922,34705
2021-11-16,90046,38359,34863
2021-11-23,90046,38686,35016
2021-11-30,90046,38884,35268
2021-12-07,90046,39179,35651
2021-12-14,90046,39414,35916
2021-12-21,90046,39714,36132
2021-12-28,90046,39902,36249
2021-10-01,90047,30625,26957
2021-10-05,90047,31016,27369
2021-10-12,90047,31400,27711
2021-10-19,90047,31751,27998
2021-10-26,90047,31986,28321
2021-11-02,90047,32255,28700
2021-11-09,90047,32708,29058
2021-11-16,90047,33172,29342
2021-11-23,90047,33648,29607
2021-11-30,90047,33898,29896
2021-12-07,90047,34226,30373
2021-12-14,90047,34537,30792
2021-12-21,90047,34837,31086
2021-12-28,90047,35075,31332
2021-10-01,90048,17845,16149
2021-10-05,90048,17910,16221
2021-10-12,90048,18005,16286
2021-10-19,90048,18079,16358
2021-10-26,90048,18161,16424
2021-11-02,90048,18269,16516
2021-11-09,90048,18475,16610
2021-11-16,90048,18736,16671
2021-11-23,90048,18933,16748
2021-11-30,90048,19027,16885
2021-12-07,90048,19164,17088
2021-12-14,90048,19314,17222
2021-12-21,90048,19469,17320
2021-12-28,90048,19586,17377
2021-10-01,90049,28403,26289
2021-10-05,90049,28585,26384
2021-10-12,90049,28733,26458
2021-10-19,90049,28817,26518
2021-10-26,90049,28893,26626
2021-11-02,90049,29007,26723
2021-11-09,90049,29356,26826
2021-11-16,90049,29899,26929
2021-11-23,90049,30266,27036
2021-11-30,90049,30445,27312
2021-12-07,90049,30642,27798
2021-12-14,90049,30856,28116
2021-12-21,90049,31122,28306
2021-12-28,90049,31291,28427
2021-10-01,90056,6214,5701
2021-10-05,90056,6241,5745
2021-10-12,90056,6274,5776
2021-10-19,90056,6297,5811
2021-10-26,90056,6330,5849
2021-11-02,90056,6365,5896
2021-11-09,90056,6459,5933
2021-11-16,90056,6578,5971
2021-11-23,90056,6662,6014
2021-11-30,90056,6697,6078
2021-12-07,90056,6738,6190
2021-12-14,90056,6769,6258
2021-12-21,90056,6797,6302
2021-12-28,90056,6823,6337
2021-10-01,90057,28129,24152
2021-10-05,90057,28445,24399
2021-10-12,90057,28759,24600
2021-10-19,90057,29037,24839
2021-10-26,90057,29296,25069
2021-11-02,90057,29675,25361
2021-11-09,90057,30191,25716
2021-11-16,90057,30612,26011
2021-11-23,90057,31054,26246
2021-11-30,90057,31344,26542
2021-12-07,90057,31813,27024
2021-12-14,90057,32198,27399
2021-12-21,90057,32524,27695
2021-12-28,90057,32773,27955
2021-10-01,90058,4720,3959
2021-10-05,90058,4745,3989
2021-10-12,90058,4768,4003
2021-10-19,90058,4799,4024
2021-10-26,90058,4822,4045
2021-11-02,90058,4847,4072
2021-11-09,90058,4880,4097
2021-11-16,90058,4922,4126
2021-11-23,90058,4949,4149
2021-11-30,90058,4977,4166
2021-12-07,90058,5008,4204
2021-12-14,90058,5034,4234
2021-12-21,90058,5067,4259
2021-12-28,90058,5092,4289
2021-10-01,90059,24210,20613
2021-10-05,90059,24546,20890
2021-10-12,90059,24914,21177
2021-10-19,90059,25223,21488
2021-10-26,90059,25481,21766
2021-11-02,90059,25740,22094
2021-11-09,90059,26174,22410
2021-11-16,90059,26594,22662
2021-11-23,90059,27009,22936
2021-11-30,90059,27275,23187
2021-12-07,90059,27631,23635
2021-12-14,90059,27937,23989
2021-12-21,90059,28214,24256
2021-12-28,90059,28441,24488
2021-10-01,90061,16675,14323
2021-10-05,90061,16877,14509
2021-10-12,90061,17095,14733
2021-10-19,90061,17282,14929
2021-10-26,90061,17412,15083
2021-11-02,90061,17564,15276
2021-11-09,90061,17799,15457
2021-11-16,90061,18081,15614
2021-11-23,90061,18361,15752
2021-11-30,90061,18527,15915
2021-12-07,90061,18725,16138
2021-12-14,90061,18917,16371
2021-12-21,90061,19112,16539
2021-12-28,90061,19253,16661
2021-10-01,90062,21272,18529
2021-10-05,90062,21488,18735
2021-10-12,90062,21707,18917
2021-10-19,90062,21904,19124
2021-10-26,90062,22058,19303
2021-11-02,90062,22248,19516
2021-11-09,90062,22551,19721
2021-11-16,90062,22898,19895
2021-11-23,90062,23277,20075
2021-11-30,90062,23448,20259
2021-12-07,90062,23726,20561
2021-12-14,90062,23927,20881
2021-12-21,90062,24150,21133
2021-12-28,90062,24292,21280
2021-10-01,90063,34710,31111
2021-10-05,90063,35120,31457
2021-10-12,90063,35473,31735
2021-10-19,90063,35766,32087
2021-10-26,90063,36023,32430
2021-11-02,90063,36265,32768
2021-11-09,90063,36713,33057
2021-11-16,90063,37392,33321
2021-11-23,90063,37896,33553
2021-11-30,90063,38161,33844
2021-12-07,90063,38644,34401
2021-12-14,90063,38989,34945
2021-12-21,90063,39311,35255
2021-12-28,90063,39594,35554
2021-10-01,90064,22178,20656
2021-10-05,90064,22262,20731
2021-10-12,90064,22354,20817
2021-10-19,90064,22421,20881
2021-10-26,90064,22517,20985
2021-11-02,90064,22593,21074
2021-11-09,90064,22947,21164
2021-11-16,90064,23454,21257
2021-11-23,90064,23845,21334
2021-11-30,90064,23972,21588
2021-12-07,90064,24127,22099
2021-12-14,90064,24268,22434
2021-12-21,90064,24438,22575
2021-12-28,90064,24565,22667
2021-10-01,90065,32842,30203
2021-10-05,90065,33027,30397
2021-10-12,90065,33256,30603
2021-10-19,90065,33412,30754
2021-10-26,90065,33564,30920
2021-11-02,90065,33760,31156
2021-11-09,90065,34298,31362
2021-11-16,90065,34834,31528
2021-11-23,90065,35311,31728
2021-11-30,90065,35485,32072
2021-12-07,90065,35790,32638
2021-12-14,90065,36066,33084
2021-12-21,90065,36327,33339
2021-12-28,90065,36485,33504
2021-10-01,90066,41962,39045
2021-10-05,90066,42136,39217
2021-10-12,90066,42334,39383
2021-10-19,90066,42496,39526
2021-10-26,90066,42655,39681
2021-11-02,90066,42830,39891
2021-11-09,90066,43355,40127
2021-11-16,90066,44212,40297
2021-11-23,90066,44916,40506
2021-11-30,90066,45144,40865
2021-12-07,90066,45481,41667
2021-12-14,90066,45785,42311
2021-12-21,90066,46104,42606
2021-12-28,90066,46326,42815
2021-10-01,90067,3092,2769
2021-10-05,90067,3108,2782
2021-10-12,90067,3117,2785
2021-10-19,90067,3127,2794
2021-10-26,90067,3143,2804
2021-11-02,90067,3156,2813
2021-11-09,90067,3177,2824
2021-11-16,90067,3202,2836
2021-11-23,90067,3219,2849
2021-11-30,90067,3229,2865
2021-12-07,90067,3248,2888
2021-12-14,90067,3264,2907
2021-12-21,90067,3282,2914
2021-12-28,90067,3302,2921
2021-10-01,90068,17186,15795
2021-10-05,90068,17256,15857
2021-10-12,90068,17340,15908
2021-10-19,90068,17419,15973
2021-10-26,90068,17493,16046
2021-11-02,90068,17594,16142
2021-11-09,90068,17797,16224
2021-11-16,90068,18039,16309
2021-11-23,90068,18213,16384
2021-11-30,90068,18300,16531
2021-12-07,90068,18433,16731
2021-12-14,90068,18569,16886
2021-12-21,90068,18701,16987
2021-12-28,90068,18787,17045
2021-10-01,90069,17715,16199
2021-10-05,90069,17798,16271
2021-10-12,90069,17895,16336
2021-10-19,90069,17963,16389
2021-10-26,90069,18046,16443
2021-11-02,90069,18152,16520
2021-11-09,90069,18294,16603
2021-11-16,90069,18447,16686
2021-11-23,90069,18597,16745
2021-11-30,90069,18667,16817
2021-12-07,90069,18795,16944
2021-12-14,90069,18892,17022
2021-12-21,90069,19043,17088
2021-12-28,90069,19147,17124
2021-11-09,90071,1175,834
2021-11-16,90071,1188,842
2021-11-23,90071,1202,846
2021-11-30,90071,1215,854
2021-12-07,90071,1235,858
2021-12-14,90071,1254,869
2021-12-21,90071,1266,873
2021-12-28,90071,1299,879
2021-10-01,90077,7005,6428
2021-10-05,90077,7018,6446
2021-10-12,90077,7060,6480
2021-10-19,90077,7082,6502
2021-10-26,90077,7103,6522
2021-11-02,90077,7132,6546
2021-11-09,90077,7247,6578
2021-11-16,90077,7414,6601
2021-11-23,90077,7526,6628
2021-11-30,90077,7577,6719
2021-12-07,90077,7642,6887
2021-12-14,90077,7689,6990
2021-12-21,90077,7737,7054
2021-12-28,90077,7775,7097
2021-10-01,90094,7268,6765
2021-10-05,90094,7303,6799
2021-10-12,90094,7329,6826
2021-10-19,90094,7353,6845
2021-10-26,90094,7390,6886
2021-11-02,90094,7443,6928
2021-11-09,90094,7550,6962
2021-11-16,90094,7678,6990
2021-11-23,90094,7807,7030
2021-11-30,90094,7862,7110
