date,zcta,at_least_one_dose,fully_vaccinated
2023-04-25,90032,36915,33677
2023-05-02,90032,36918,33677
2023-05-09,90032,36922,33677
2023-05-16,90032,36927,33677
2023-05-23,90032,36934,33677
2023-05-30,90032,36936,33677
2023-04-01,90033,44112,39383
2023-04-04,90033,44121,39388
2023-04-11,90033,44126,39390
2023-04-18,90033,44136,39392
2023-04-25,90033,44138,39392
2023-05-02,90033,44144,39392
2023-05-09,90033,44154,39394
2023-05-16,90033,44165,39395
2023-05-23,90033,44168,39395
2023-05-30,90033,44174,39395
2023-04-01,90034,50839,45862
2023-04-04,90034,50846,45868
2023-04-11,90034,50856,45870
2023-04-18,90034,50863,45874
2023-04-25,90034,50867,45874
2023-05-02,90034,50874,45875
2023-05-09,90034,50882,45878
2023-05-16,90034,50890,45879
2023-05-23,90034,50896,45880
2023-05-30,90034,50901,45882
2023-04-01,90035,24651,21745
2023-04-04,90035,24654,21749
2023-04-11,90035,24657,21751
2023-04-18,90035,24660,21751
2023-04-25,90035,24665,21752
2023-05-02,90035,24667,21754
2023-05-09,90035,24672,21754
2023-05-16,90035,24675,21755
2023-05-23,90035,24678,21755
2023-05-30,90035,24679,21756
2023-04-01,90036,34202,29608
2023-04-04,90036,34208,29612
2023-04-11,90036,34219,29614
2023-04-18,90036,34223,29616
2023-04-25,90036,34226,29617
2023-05-02,90036,34231,29618
2023-05-09,90036,34237,29620
2023-05-16,90036,34244,29620
2023-05-23,90036,34248,29621
2023-05-30,90036,34252,29621
2023-04-01,90037,53234,44428
2023-04-04,90037,53247,44434
2023-04-11,90037,53261,44447
2023-04-18,90037,53281,44452
2023-04-25,90037,53295,44456
2023-05-02,90037,53314,44457
2023-05-09,90037,53325,44458
2023-05-16,90037,53354,44459
2023-05-23,90037,53367,44459
2023-05-30,90037,53376,44459
2023-04-01,90038,24190,21259
2023-04-04,90038,24196,21260
2023-04-11,90038,24211,21262
2023-04-18,90038,24213,21263
2023-04-25,90038,24219,21263
2023-05-02,90038,24226,21263
2023-05-09,90038,24229,21264
2023-05-16,90038,24239,21265
2023-05-23,90038,24240,21265
2023-05-30,90038,24241,21265
2023-04-01,90039,25745,23466
2023-04-04,90039,25752,23470
2023-04-11,90039,25752,23472
2023-04-18,90039,25759,23477
2023-04-25,90039,25762,23479
2023-05-02,90039,25770,23480
2023-05-09,90039,25771,23480
2023-05-16,90039,25779,23483
2023-05-23,90039,25781,23484
2023-05-30,90039,25783,23484
2023-04-01,90040,12408,10689
2023-04-04,90040,12411,10689
2023-04-11,90040,12414,10691
2023-04-18,90040,12414,10691
2023-04-25,90040,12416,10691
2023-05-02,90040,12416,10691
2023-05-09,90040,12418,10691
2023-05-16,90040,12419,10691
2023-05-23,90040,12419,10692
2023-05-30,90040,12420,10692
2023-04-01,90041,23842,21864
2023-04-04,90041,23846,21869
2023-04-11,90041,23851,21872
2023-04-18,90041,23855,21873
2023-04-25,90041,23862,21874
2023-05-02,90041,23865,21874
2023-05-09,90041,23874,21877
2023-05-16,90041,23876,21877
2023-05-23,90041,23882,21877
2023-05-30,90041,23885,21877
2023-04-01,90042,49960,45600
2023-04-04,90042,49970,45604
2023-04-11,90042,49976,45607
2023-04-18,90042,49980,45610
2023-04-25,90042,49985,45616
2023-05-02,90042,49992,45617
2023-05-09,90042,49999,45622
2023-05-16,90042,50008,45624
2023-05-23,90042,50014,45624
2023-05-30,90042,50023,45628
2023-04-01,90043,36050,32397
2023-04-04,90043,36065,32404
2023-04-11,90043,36072,32409
2023-04-18,90043,36074,32413
2023-04-25,90043,36078,32416
2023-05-02,90043,36082,32416
2023-05-09,90043,36096,32416
2023-05-16,90043,36103,32416
2023-05-23,90043,36113,32416
2023-05-30,90043,36115,32416
2023-04-01,90044,70592,61177
2023-04-04,90044,70607,61191
2023-04-11,90044,70618,61198
2023-04-18,90044,70636,61209
2023-04-25,90044,70647,61212
2023-05-02,90044,70656,61212
2023-05-09,90044,70672,61213
2023-05-16,90044,70685,61213
2023-05-23,90044,70704,61213
2023-05-30,90044,70714,61214
2023-04-01,90045,46805,40483
2023-04-04,90045,46813,40487
2023-04-11,90045,46821,40491
2023-04-18,90045,46831,40495
2023-04-25,90045,46837,40499
2023-05-02,90045,46847,40501
2023-05-09,90045,46858,40502
2023-05-16,90045,46870,40503
2023-05-23,90045,46873,40504
2023-05-30,90045,46878,40504
2023-04-01,90046,42572,37802
2023-04-04,90046,42577,37803
2023-04-11,90046,42589,37808
2023-04-18,90046,42596,37810
2023-04-25,90046,42602,37810
2023-05-02,90046,42608,37810
2023-05-09,90046,42614,37810
2023-05-16,90046,42618,37810
2023-05-23,90046,42619,37811
2023-05-30,90046,42626,37811
2023-04-01,90047,38715,34739
2023-04-04,90047,38721,34747
2023-04-11,90047,38733,34752
2023-04-18,90047,38740,34759
2023-04-25,90047,38747,34759
2023-05-02,90047,38750,34760
2023-05-09,90047,38757,34760
2023-05-16,90047,38771,34760
2023-05-23,90047,38775,34760
2023-05-30,90047,38782,34760
2023-04-01,90048,21061,18124
2023-04-04,90048,21066,18126
2023-04-11,90048,21074,18126
2023-04-18,90048,21077,18126
2023-04-25,90048,21081,18126
2023-05-02,90048,21088,18126
2023-05-09,90048,21093,18126
2023-05-16,90048,21095,18128
2023-05-23,90048,21100,18128
2023-05-30,90048,21102,18128
2023-04-01,90049,33248,30020
2023-04-04,90049,33251,30020
2023-04-11,90049,33256,30021
2023-04-18,90049,33260,30021
2023-04-25,90049,33263,30021
2023-05-02,90049,33270,30021
2023-05-09,90049,33276,30022
2023-05-16,90049,33280,30022
2023-05-23,90049,33285,30022
2023-05-30,90049,33287,30022
2023-04-01,90056,7268,6716
2023-04-04,90056,7270,6717
2023-04-11,90056,7272,6719
2023-04-18,90056,7274,6719
2023-04-25,90056,7275,6719
2023-05-02,90056,7275,6720
2023-05-09,90056,7276,6720
2023-05-16,90056,7276,6721
2023-05-23,90056,7276,6721
2023-05-30,90056,7276,6721
2023-04-01,90057,36648,31276
2023-04-04,90057,36656,31279
2023-04-11,90057,36662,31289
2023-04-18,90057,36670,31293
2023-04-25,90057,36674,31293
2023-05-02,90057,36681,31293
2023-05-09,90057,36696,31293
2023-05-16,90057,36706,31294
2023-05-23,90057,36715,31295
2023-05-30,90057,36727,31295
2023-04-01,90058,5405,4563
2023-04-04,90058,5408,4564
2023-04-11,90058,5409,4564
2023-04-18,90058,5410,4565
2023-04-25,90058,5410,4565
2023-05-02,90058,5410,4565
2023-05-09,90058,5410,4565
2023-05-16,90058,5410,4565
2023-05-23,90058,5411,4565
2023-05-30,90058,5411,4566
2023-04-01,90059,32299,28037
2023-04-04,90059,32312,28041
2023-04-11,90059,32322,28048
2023-04-18,90059,32337,28053
2023-04-25,90059,32343,28056
2023-05-02,90059,32347,28056
2023-05-09,90059,32355,28056
2023-05-16,90059,32359,28056
2023-05-23,90059,32365,28056
2023-05-30,90059,32374,28057
2023-04-01,90061,21679,18920
2023-04-04,90061,21686,18923
2023-04-11,90061,21690,18926
2023-04-18,90061,21698,18928
2023-04-25,90061,21701,18929
2023-05-02,90061,21705,18929
2023-05-09,90061,21708,18930
2023-05-16,90061,21712,18931
2023-05-23,90061,21715,18931
2023-05-30,90061,21726,18932
2023-04-01,90062,26932,23695
2023-04-04,90062,26937,23698
2023-04-11,90062,26946,23702
2023-04-18,90062,26952,23704
2023-04-25,90062,26953,23707
2023-05-02,90062,26955,23707
2023-05-09,90062,26959,23708
2023-05-16,90062,26972,23710
2023-05-23,90062,26974,23712
2023-05-30,90062,26975,23713
2023-04-01,90063,43420,39064
2023-04-04,90063,43425,39069
2023-04-11,90063,43436,39073
2023-04-18,90063,43443,39074
2023-04-25,90063,43449,39076
2023-05-02,90063,43453,39076
2023-05-09,90063,43458,39076
2023-05-16,90063,43467,39078
2023-05-23,90063,43476,39078
2023-05-30,90063,43490,39078
2023-04-01,90064,26558,24018
2023-04-04,90064,26564,24021
2023-04-11,90064,26565,24023
2023-04-18,90064,26568,24025
2023-04-25,90064,26575,24029
2023-05-02,90064,26577,24029
2023-05-09,90064,26579,24030
2023-05-16,90064,26580,24030
2023-05-23,90064,26582,24030
2023-05-30,90064,26586,24030
2023-04-01,90065,39412,36022
2023-04-04,90065,39417,36024
2023-04-11,90065,39427,36026
2023-04-18,90065,39432,36035
2023-04-25,90065,39441,36036
2023-05-02,90065,39446,36037
2023-05-09,90065,39450,36038
2023-05-16,90065,39457,36038
2023-05-23,90065,39462,36038
2023-05-30,90065,39466,36040
2023-04-01,90066,49968,45402
2023-04-04,90066,49974,45407
2023-04-11,90066,49980,45410
2023-04-18,90066,49984,45411
2023-04-25,90066,49988,45413
2023-05-02,90066,49994,45416
2023-05-09,90066,50003,45419
2023-05-16,90066,50005,45420
2023-05-23,90066,50015,45422
2023-05-30,90066,50018,45424
2023-04-01,90067,3520,3054
2023-04-04,90067,3520,3054
2023-04-11,90067,3521,3055
2023-04-18,90067,3521,3056
2023-04-25,90067,3521,3056
2023-05-02,90067,3523,3056
2023-05-09,90067,3523,3056
2023-05-16,90067,3525,3056
2023-05-23,90067,3527,3056
2023-05-30,90067,3527,3056
2023-04-01,90068,20188,17843
2023-04-04,90068,20192,17844
2023-04-11,90068,20196,17847
2023-04-18,90068,20202,17847
2023-04-25,90068,20204,17847
2023-05-02,90068,20205,17850
2023-05-09,90068,20209,17851
2023-05-16,90068,20211,17851
2023-05-23,90068,20216,17852
2023-05-30,90068,20218,17852
2023-04-01,90069,20420,17716
2023-04-04,90069,20422,17716
2023-04-11,90069,20431,17716
2023-04-18,90069,20432,17716
2023-04-25,90069,20432,17716
2023-05-02,90069,20435,17716
2023-05-09,90069,20436,17716
2023-05-16,90069,20440,17717
2023-05-23,90069,20442,17719
2023-05-30,90069,20442,17719
2023-04-01,90071,1576,971
2023-04-04,90071,1576,971
2023-04-11,90071,1582,971
2023-04-18,90071,1582,971
2023-04-25,90071,1582,971
2023-05-02,90071,1583,971
2023-05-09,90071,1583,971
2023-05-16,90071,1583,971
2023-05-23,90071,1583,971
2023-05-30,90071,1583,971
2023-04-01,90077,8282,7514
2023-04-04,90077,8282,7514
2023-04-11,90077,8285,7514
2023-04-18,90077,8285,7514
2023-04-25,90077,8287,7514
2023-05-02,90077,8288,7514
2023-05-09,90077,8288,7514
2023-05-16,90077,8288,7514
2023-05-23,90077,8289,7514
2023-05-30,90077,8291,7514
2023-04-01,90094,8940,7971
2023-04-04,90094,8941,7975
2023-04-11,90094,8942,7978
2023-04-18,90094,8945,7980
2023-04-25,90094,8948,7981
2023-05-02,90094,8948,7981
2023-05-09,90094,8953,7983
2023-05-16,90094,8957,7983
2023-05-23,90094,8960,7983
2023-05-30,90094,8960,7983
2023-04-01,90201,77695,69421
2023-04-04,90201,77711,69432
2023-04-11,90201,77721,69437
2023-04-18,90201,77729,69444
2023-04-25,90201,77736,69446
2023-05-02,90201,77751,69447
2023-05-09,90201,77754,69448
2023-05-16,90201,77775,69450
2023-05-23,90201,77784,69450
2023-05-30,90201,77791,69450
2023-04-01,90210,20358,17578
2023-04-04,90210,20358,17579
2023-04-11,90210,20360,17579
2023-04-18,90210,20365,17580
2023-04-25,90210,20367,17580
2023-05-02,90210,20371,17580
2023-05-09,90210,20376,17581
2023-05-16,90210,20377,17581
2023-05-23,90210,20378,17582
2023-05-30,90210,20381,17582
2023-04-01,90211,8063,7153
2023-04-04,90211,8063,7153
2023-04-11,90211,8063,7153
2023-04-18,90211,8066,7153
2023-04-25,90211,8069,7153
2023-05-02,90211,8071,7153
2023-05-09,90211,8071,7153
2023-05-16,90211,8074,7153
2023-05-23,90211,8074,7153
2023-05-30,90211,8077,7153
2023-04-01,90212,11091,9756
2023-04-04,90212,11092,9757
2023-04-11,90212,11092,9758
2023-04-18,90212,11093,9758
2023-04-25,90212,11093,9759
2023-05-02,90212,11093,9759
2023-05-09,90212,11093,9759
2023-05-16,90212,11095,9760
2023-05-23,90212,11097,9760
2023-05-30,90212,11099,9760
2023-04-01,90220,37723,33580
2023-04-04,90220,37734,33582
2023-04-11,90220,37739,33587
2023-04-18,90220,37741,33590
2023-04-25,90220,37745,33591
2023-05-02,90220,37751,33591
2023-05-09,90220,37760,33591
2023-05-16,90220,37764,33591
2023-05-23,90220,37768,33591
2023-05-30,90220,37773,33591
2023-04-01,90221,40962,36018
2023-04-04,90221,40967,36020
2023-04-11,90221,40981,36026
2023-04-18,90221,40990,36031
2023-04-25,90221,40992,36032
2023-05-02,90221,40999,36032
2023-05-09,90221,41005,36032
2023-05-16,90221,41008,36032
2023-05-23,90221,41013,36032
2023-05-30,90221,41015,36032
2023-04-01,90222,23989,20967
2023-04-04,90222,23992,20970
2023-04-11,90222,23999,20971
2023-04-18,90222,24004,20974
2023-04-25,90222,24004,20974
2023-05-02,90222,24009,20975
2023-05-09,90222,24013,20976
2023-05-16,90222,24020,20976
2023-05-23,90222,24024,20976
2023-05-30,90222,24028,20976
2023-04-01,90230,29601,26937
2023-04-04,90230,29608,26941
2023-04-11,90230,29610,26945
2023-04-18,90230,29617,26947
2023-04-25,90230,29621,26948
2023-05-02,90230,29624,26951
2023-05-09,90230,29627,26952
2023-05-16,90230,29629,26953
2023-05-23,90230,29631,26954
2023-05-30,90230,29637,26957
2023-04-01,90232,15666,14238
2023-04-04,90232,15668,14240
2023-04-11,90232,15670,14241
2023-04-18,90232,15670,14243
2023-04-25,90232,15670,14243
2023-05-02,90232,15672,14245
2023-05-09,90232,15674,14245
2023-05-16,90232,15675,14247
2023-05-23,90232,15676,14247
2023-05-30,90232,15678,14248
2023-04-01,90240,22167,20338
2023-04-04,90240,22173,20338
2023-04-11,90240,22175,20340
2023-04-18,90240,22177,20341
2023-04-25,90240,22179,20342
2023-05-02,90240,22182,20344
2023-05-09,90240,22184,20344
2023-05-16,90240,22185,20344
2023-05-23,90240,22185,20344
2023-05-30,90240,22186,20344
2023-04-01,90241,36114,32921
2023-04-04,90241,36122,32927
2023-04-11,90241,36131,32927
2023-04-18,90241,36137,32929
2023-04-25,90241,36140,32930
2023-05-02,90241,36142,32932
2023-05-09,90241,36147,32932
2023-05-16,90241,36150,32933
2023-05-23,90241,36156,32933
2023-05-30,90241,36158,32933
2023-04-01,90242,34571,31687
2023-04-04,90242,34578,31688
2023-04-11,90242,34583,31692
2023-04-18,90242,34587,31693
2023-04-25,90242,34589,31693
2023-05-02,90242,34594,31694
2023-05-09,90242,34599,31694
2023-05-16,90242,34604,31695
2023-05-23,90242,34608,31696
2023-05-30,90242,34612,31696
2023-04-01,90245,18007,15399
2023-04-04,90245,18011,15399
2023-04-11,90245,18019,15399
2023-04-18,90245,18024,15402
2023-04-25,90245,18031,15402
2023-05-02,90245,18031,15403
2023-05-09,90245,18033,15404
2023-05-16,90245,18035,15406
2023-05-23,90245,18037,15408
2023-05-30,90245,18038,15409
2023-04-01,90247,39980,36213
2023-04-04,90247,39991,36215
2023-04-11,90247,40002,36219
2023-04-18,90247,40006,36221
2023-04-25,90247,40012,36223
2023-05-02,90247,40018,36224
2023-05-09,90247,40022,36225
2023-05-16,90247,40024,36225
2023-05-23,90247,40028,36226
2023-05-30,90247,40031,36226
2023-04-01,90248,9346,8564
2023-04-04,90248,9349,8564
2023-04-11,90248,9352,8564
2023-04-18,90248,9355,8565
2023-04-25,90248,9358,8565
2023-05-02,90248,9361,8565
2023-05-09,90248,9362,8565
2023-05-16,90248,9363,8565
2023-05-23,90248,9363,8565
2023-05-30,90248,9363,8565
2023-04-01,90249,22495,20497
2023-04-04,90249,22496,20500
2023-04-11,90249,22498,20501
2023-04-18,90249,22505,20505
2023-04-25,90249,22506,20505
2023-05-02,90249,22510,20505
2023-05-09,90249,22512,20505
2023-05-16,90249,22517,20507
2023-05-23,90249,22520,20507
2023-05-30,90249,22521,20509
2023-04-01,90250,76410,68413
2023-04-04,90250,76430,68420
2023-04-11,90250,76439,68429
2023-04-18,90250,76453,68432
2023-04-25,90250,76465,68434
2023-05-02,90250,76473,68437
2023-05-09,90250,76485,68439
2023-05-16,90250,76497,68440
2023-05-23,90250,76510,68440
2023-05-30,90250,76524,68440
2023-04-01,90254,17532,15943
2023-04-04,90254,17532,15943
2023-04-11,90254,17534,15944
2023-04-18,90254,17535,15944
2023-04-25,90254,17537,15944
2023-05-02,90254,17540,15944
2023-05-09,90254,17541,15944
2023-05-16,90254,17542,15944
2023-05-23,90254,17543,15944
2023-05-30,90254,17543,15944
2023-04-01,90255,59385,52508
2023-04-04,90255,59396,52511
2023-04-11,90255,59409,52517
2023-04-18,90255,59418,52521
2023-04-25,90255,59420,52523
2023-05-02,90255,59423,52523
2023-05-09,90255,59428,52523
2023-05-16,90255,59437,52525
2023-05-23,90255,59446,52525
2023-05-30,90255,59452,52525
2023-04-01,90260,28175,25546
2023-04-04,90260,28179,25550
2023-04-11,90260,28190,25550
2023-04-18,90260,28190,25550
2023-04-25,90260,28191,25550
2023-05-02,90260,28191,25551
2023-05-09,90260,28198,25552
2023-05-16,90260,28202,25553
2023-05-23,90260,28204,25555
2023-05-30,90260,28207,25555
2023-04-01,90262,55138,48737
2023-04-04,90262,55146,48741
2023-04-11,90262,55170,48749
2023-04-18,90262,55187,48758
2023-04-25,90262,55199,48758
2023-05-02,90262,55220,48758
2023-05-09,90262,55235,48758
2023-05-16,90262,55253,48758
2023-05-23,90262,55263,48760
2023-05-30,90262,55275,48760
2023-04-01,90263,723,504
2023-04-04,90263,724,504
2023-04-11,90263,724,504
2023-04-18,90263,725,504
2023-04-25,90263,725,504
2023-05-02,90263,725,504
2023-05-09,90263,725,504
2023-05-16,90263,725,504
2023-05-23,90263,725,504
2023-05-30,90263,725,504
2023-04-01,90265,11958,10706
2023-04-04,90265,11959,10707
2023-04-11,90265,11959,10707
2023-04-18,90265,11959,10707
2023-04-25,90265,11959,10707
2023-05-02,90265,11959,10707
2023-05-09,90265,11960,10707
2023-05-16,90265,11961,10708
2023-05-23,90265,11961,10708
2023-05-30,90265,11961,10708
2023-04-01,90266,33361,30250
2023-04-04,90266,33362,30252
2023-04-11,90266,33362,30254
2023-04-18,90266,33364,30258
2023-04-25,90266,33366,30259
2023-05-02,90266,33372,30260
2023-05-09,90266,33373,30263
2023-05-16,90266,33374,30263
2023-05-23,90266,33376,30263
2023-05-30,90266,33380,30264
2023-04-01,90270,21009,18599
2023-04-04,90270,21017,18600
2023-04-11,90270,21020,18600
