date,zcta,at_least_one_dose,fully_vaccinated
2022-02-22,90013,11761,9517
2022-03-01,90013,11809,9553
2022-03-08,90013,11840,9579
2022-03-15,90013,11880,9605
2022-03-22,90013,11903,9635
2022-03-29,90013,11935,9654
2022-01-01,90014,8177,7056
2022-01-04,90014,8213,7075
2022-01-11,90014,8259,7106
2022-01-18,90014,8321,7134
2022-01-25,90014,8368,7164
2022-02-01,90014,8417,7197
2022-02-08,90014,8454,7227
2022-02-15,90014,8500,7242
2022-02-22,90014,8528,7259
2022-03-01,90014,8573,7284
2022-03-08,90014,8590,7300
2022-03-15,90014,8622,7322
2022-03-22,90014,8659,7337
2022-03-29,90014,8688,7358
2022-01-01,90015,20338,17443
2022-01-04,90015,20502,17550
2022-01-11,90015,20736,17688
2022-01-18,90015,20879,17793
2022-01-25,90015,21044,17884
2022-02-01,90015,21143,17985
2022-02-08,90015,21249,18066
2022-02-15,90015,21346,18146
2022-02-22,90015,21387,18209
2022-03-01,90015,21445,18263
2022-03-08,90015,21509,18309
2022-03-15,90015,21554,18334
2022-03-22,90015,21599,18363
2022-03-29,90015,21628,18387
2022-01-01,90016,36225,32481
2022-01-04,90016,36471,32686
2022-01-11,90016,36857,32941
2022-01-18,90016,37145,33166
2022-01-25,90016,37370,33366
2022-02-01,90016,37541,33595
2022-02-08,90016,37680,33840
2022-02-15,90016,37819,34025
2022-02-22,90016,37908,34195
2022-03-01,90016,38001,34318
2022-03-08,90016,38105,34443
2022-03-15,90016,38145,34497
2022-03-22,90016,38215,34576
2022-03-29,90016,38267,34644
2022-01-01,90017,22707,18547
2022-01-04,90017,22850,18677
2022-01-11,90017,23106,18864
2022-01-18,90017,23299,18976
2022-01-25,90017,23457,19092
2022-02-01,90017,23587,19213
2022-02-08,90017,23755,19342
2022-02-15,90017,23821,19427
2022-02-22,90017,23905,19479
2022-03-01,90017,23996,19552
2022-03-08,90017,24065,19619
2022-03-15,90017,24130,19660
2022-03-22,90017,24181,19698
2022-03-29,90017,24232,19728
2022-01-01,90018,38567,33644
2022-01-04,90018,38841,33866
2022-01-11,90018,39238,34210
2022-01-18,90018,39479,34421
2022-01-25,90018,39735,34618
2022-02-01,90018,39952,34867
2022-02-08,90018,40129,35073
2022-02-15,90018,40252,35231
2022-02-22,90018,40342,35405
2022-03-01,90018,40433,35539
2022-03-08,90018,40530,35649
2022-03-15,90018,40588,35719
2022-03-22,90018,40660,35798
2022-03-29,90018,40714,35873
2022-01-01,90019,49514,44347
2022-01-04,90019,49780,44603
2022-01-11,90019,50147,44947
2022-01-18,90019,50429,45171
2022-01-25,90019,50672,45418
2022-02-01,90019,50856,45668
2022-02-08,90019,51032,45890
2022-02-15,90019,51174,46048
2022-02-22,90019,51270,46209
2022-03-01,90019,51348,46345
2022-03-08,90019,51420,46447
2022-03-15,90019,51476,46520
2022-03-22,90019,51544,46576
2022-03-29,90019,51589,46632
2022-01-01,90020,32243,28790
2022-01-04,90020,32442,28953
2022-01-11,90020,32742,29169
2022-01-18,90020,32955,29332
2022-01-25,90020,33103,29463
2022-02-01,90020,33242,29651
2022-02-08,90020,33381,29778
2022-02-15,90020,33458,29876
2022-02-22,90020,33526,29966
2022-03-01,90020,33580,30048
2022-03-08,90020,33642,30112
2022-03-15,90020,33690,30156
2022-03-22,90020,33741,30185
2022-03-29,90020,33801,30225
2022-01-01,90021,3500,2924
2022-01-04,90021,3515,2932
2022-01-11,90021,3537,2944
2022-01-18,90021,3552,2955
2022-01-25,90021,3575,2973
2022-02-01,90021,3597,2990
2022-02-08,90021,3609,3002
2022-02-15,90021,3618,3007
2022-02-22,90021,3630,3020
2022-03-01,90021,3645,3035
2022-03-08,90021,3660,3047
2022-03-15,90021,3673,3056
2022-03-22,90021,3681,3062
2022-03-29,90021,3683,3065
2022-01-01,90022,50076,44910
2022-01-04,90022,50467,45212
2022-01-11,90022,51091,45603
2022-01-18,90022,51588,45935
2022-01-25,90022,51957,46259
2022-02-01,90022,52263,46698
2022-02-08,90022,52552,47042
2022-02-15,90022,52744,47276
2022-02-22,90022,52905,47504
2022-03-01,90022,53036,47742
2022-03-08,90022,53126,47889
2022-03-15,90022,53210,48015
2022-03-22,90022,53285,48118
2022-03-29,90022,53352,48199
2022-01-01,90023,35716,31314
2022-01-04,90023,36039,31600
2022-01-11,90023,36496,31938
2022-01-18,90023,36831,32189
2022-01-25,90023,37107,32383
2022-02-01,90023,37348,32685
2022-02-08,90023,37531,32943
2022-02-15,90023,37627,33103
2022-02-22,90023,37761,33273
2022-03-01,90023,37887,33409
2022-03-08,90023,37991,33508
2022-03-15,90023,38059,33604
2022-03-22,90023,38126,33683
2022-03-29,90023,38187,33762
2022-01-01,90024,29699,26432
2022-01-04,90024,29939,26586
2022-01-11,90024,30259,26760
2022-01-18,90024,30543,26909
2022-01-25,90024,30878,27003
2022-02-01,90024,31180,27103
2022-02-08,90024,31455,27198
2022-02-15,90024,31634,27252
2022-02-22,90024,31733,27292
2022-03-01,90024,31787,27317
2022-03-08,90024,31854,27340
2022-03-15,90024,31911,27368
2022-03-22,90024,31961,27397
2022-03-29,90024,32006,27420
2022-01-01,90025,37606,34383
2022-01-04,90025,37797,34505
2022-01-11,90025,37993,34661
2022-01-18,90025,38163,34754
2022-01-25,90025,38306,34855
2022-02-01,90025,38411,34930
2022-02-08,90025,38503,35028
2022-02-15,90025,38587,35080
2022-02-22,90025,38642,35138
2022-03-01,90025,38696,35180
2022-03-08,90025,38742,35215
2022-03-15,90025,38783,35240
2022-03-22,90025,38833,35285
2022-03-29,90025,38870,35311
2022-01-01,90026,50645,45597
2022-01-04,90026,50924,45777
2022-01-11,90026,51272,46085
2022-01-18,90026,51528,46285
2022-01-25,90026,51788,46488
2022-02-01,90026,51984,46683
2022-02-08,90026,52124,46848
2022-02-15,90026,52241,47004
2022-02-22,90026,52331,47147
2022-03-01,90026,52431,47257
2022-03-08,90026,52506,47338
2022-03-15,90026,52561,47386
2022-03-22,90026,52620,47440
2022-03-29,90026,52672,47491
2022-01-01,90027,36862,33557
2022-01-04,90027,36986,33677
2022-01-11,90027,37164,33811
2022-01-18,90027,37284,33925
2022-01-25,90027,37392,34021
2022-02-01,90027,37493,34122
2022-02-08,90027,37556,34190
2022-02-15,90027,37626,34249
2022-02-22,90027,37683,34303
2022-03-01,90027,37743,34359
2022-03-08,90027,37784,34396
2022-03-15,90027,37813,34423
2022-03-22,90027,37846,34453
2022-03-29,90027,37879,34476
2022-01-01,90028,26748,23182
2022-01-04,90028,26935,23316
2022-01-11,90028,27121,23458
2022-01-18,90028,27276,23569
2022-01-25,90028,27402,23667
2022-02-01,90028,27581,23750
2022-02-08,90028,27699,23825
2022-02-15,90028,27767,23881
2022-02-22,90028,27846,23944
2022-03-01,90028,27909,23988
2022-03-08,90028,27977,24041
2022-03-15,90028,28062,24067
2022-03-22,90028,28151,24101
2022-03-29,90028,28195,24127
2022-01-01,90029,27771,24855
2022-01-04,90029,27964,25012
2022-01-11,90029,28199,25179
2022-01-18,90029,28385,25308
2022-01-25,90029,28545,25445
2022-02-01,90029,28666,25613
2022-02-08,90029,28765,25739
2022-02-15,90029,28845,25841
2022-02-22,90029,28902,25918
2022-03-01,90029,28952,26007
2022-03-08,90029,28996,26066
2022-03-15,90029,29038,26099
2022-03-22,90029,29072,26144
2022-03-29,90029,29125,26176
2022-01-01,90031,30035,27053
2022-01-04,90031,30220,27231
2022-01-11,90031,30443,27434
2022-01-18,90031,30644,27575
2022-01-25,90031,30771,27726
2022-02-01,90031,30885,27905
2022-02-08,90031,30981,28068
2022-02-15,90031,31078,28170
2022-02-22,90031,31140,28268
2022-03-01,90031,31194,28336
2022-03-08,90031,31256,28420
2022-03-15,90031,31302,28469
2022-03-22,90031,31332,28518
2022-03-29,90031,31366,28563
2022-01-01,90032,34034,31145
2022-01-04,90032,34228,31304
2022-01-11,90032,34519,31518
2022-01-18,90032,34727,31704
2022-01-25,90032,34888,31899
2022-02-01,90032,35031,32079
2022-02-08,90032,35159,32222
2022-02-15,90032,35238,32337
2022-02-22,90032,35305,32438
2022-03-01,90032,35383,32558
2022-03-08,90032,35453,32618
2022-03-15,90032,35505,32664
2022-03-22,90032,35531,32711
2022-03-29,90032,35559,32763
2022-01-01,90033,40351,36160
2022-01-04,90033,40610,36371
2022-01-11,90033,40985,36675
2022-01-18,90033,41279,36877
2022-01-25,90033,41503,37081
2022-02-01,90033,41712,37327
2022-02-08,90033,41892,37544
2022-02-15,90033,42016,37701
2022-02-22,90033,42122,37867
2022-03-01,90033,42277,38011
2022-03-08,90033,42348,38106
2022-03-15,90033,42404,38189
2022-03-22,90033,42476,38282
2022-03-29,90033,42561,38341
2022-01-01,90034,46934,43150
2022-01-04,90034,47183,43368
2022-01-11,90034,47506,43567
2022-01-18,90034,47766,43740
2022-01-25,90034,47960,43902
2022-02-01,90034,48087,44102
2022-02-08,90034,48192,44244
2022-02-15,90034,48292,44356
2022-02-22,90034,48351,44441
2022-03-01,90034,48406,44500
2022-03-08,90034,48444,44548
2022-03-15,90034,48491,44597
2022-03-22,90034,48538,44646
2022-03-29,90034,48571,44674
2022-01-01,90035,22903,20640
2022-01-04,90035,23020,20731
2022-01-11,90035,23123,20810
2022-01-18,90035,23217,20876
2022-01-25,90035,23275,20935
2022-02-01,90035,23333,20992
2022-02-08,90035,23368,21031
2022-02-15,90035,23416,21052
2022-02-22,90035,23441,21080
2022-03-01,90035,23488,21107
2022-03-08,90035,23515,21142
2022-03-15,90035,23540,21163
2022-03-22,90035,23579,21194
2022-03-29,90035,23588,21211
2022-01-01,90036,31581,28066
2022-01-04,90036,31783,28172
2022-01-11,90036,31966,28321
2022-01-18,90036,32127,28413
2022-01-25,90036,32262,28501
2022-02-01,90036,32367,28579
2022-02-08,90036,32434,28652
2022-02-15,90036,32478,28700
2022-02-22,90036,32520,28739
2022-03-01,90036,32556,28782
2022-03-08,90036,32583,28806
2022-03-15,90036,32618,28830
2022-03-22,90036,32649,28855
2022-03-29,90036,32681,28880
2022-01-01,90037,46949,39124
2022-01-04,90037,47366,39436
2022-01-11,90037,48087,39949
2022-01-18,90037,48478,40284
2022-01-25,90037,48911,40624
2022-02-01,90037,49296,41078
2022-02-08,90037,49567,41411
2022-02-15,90037,49778,41675
2022-02-22,90037,49948,41914
2022-03-01,90037,50101,42150
2022-03-08,90037,50230,42296
2022-03-15,90037,50349,42407
2022-03-22,90037,50431,42514
2022-03-29,90037,50500,42622
2022-01-01,90038,22029,19656
2022-01-04,90038,22155,19765
2022-01-11,90038,22347,19911
2022-01-18,90038,22490,20014
2022-01-25,90038,22609,20126
2022-02-01,90038,22721,20241
2022-02-08,90038,22804,20340
2022-02-15,90038,22878,20426
2022-02-22,90038,22939,20495
2022-03-01,90038,22983,20561
2022-03-08,90038,23038,20625
2022-03-15,90038,23070,20654
2022-03-22,90038,23104,20684
2022-03-29,90038,23142,20728
2022-01-01,90039,24040,22136
2022-01-04,90039,24161,22239
2022-01-11,90039,24266,22344
2022-01-18,90039,24336,22434
2022-01-25,90039,24388,22503
2022-02-01,90039,24439,22578
2022-02-08,90039,24476,22607
2022-02-15,90039,24503,22645
2022-02-22,90039,24534,22684
2022-03-01,90039,24565,22703
2022-03-08,90039,24585,22731
2022-03-15,90039,24609,22751
2022-03-22,90039,24622,22764
2022-03-29,90039,24629,22779
2022-01-01,90040,11314,9833
2022-01-04,90040,11401,9912
2022-01-11,90040,11522,9985
2022-01-18,90040,11593,10031
2022-01-25,90040,11669,10086
2022-02-01,90040,11721,10176
2022-02-08,90040,11766,10245
2022-02-15,90040,11805,10277
2022-02-22,90040,11836,10322
2022-03-01,90040,11866,10346
2022-03-08,90040,11887,10381
2022-03-15,90040,11908,10392
2022-03-22,90040,11928,10413
2022-03-29,90040,11940,10422
2022-01-01,90041,22157,20553
2022-01-04,90041,22275,20643
2022-01-11,90041,22397,20742
2022-01-18,90041,22476,20809
2022-01-25,90041,22536,20877
2022-02-01,90041,22594,20943
2022-02-08,90041,22635,21008
2022-02-15,90041,22658,21055
2022-02-22,90041,22693,21089
2022-03-01,90041,22713,21118
2022-03-08,90041,22731,21136
2022-03-15,90041,22741,21149
2022-03-22,90041,22757,21178
2022-03-29,90041,22768,21203
2022-01-01,90042,46287,42581
2022-01-04,90042,46552,42803
2022-01-11,90042,46855,43031
2022-01-18,90042,47095,43208
2022-01-25,90042,47281,43406
2022-02-01,90042,47425,43597
2022-02-08,90042,47527,43788
2022-02-15,90042,47606,43928
2022-02-22,90042,47674,44052
2022-03-01,90042,47730,44158
2022-03-08,90042,47778,44219
2022-03-15,90042,47826,44278
2022-03-22,90042,47858,44329
2022-03-29,90042,47897,44365
2022-01-01,90043,32819,29463
2022-01-04,90043,33052,29674
2022-01-11,90043,33365,29936
2022-01-18,90043,33593,30092
2022-01-25,90043,33806,30290
2022-02-01,90043,33965,30503
2022-02-08,90043,34106,30697
2022-02-15,90043,34194,30831
2022-02-22,90043,34274,30964
2022-03-01,90043,34358,31069
2022-03-08,90043,34415,31160
2022-03-15,90043,34449,31233
2022-03-22,90043,34496,31285
2022-03-29,90043,34524,31325
2022-01-01,90044,62424,53750
2022-01-04,90044,63052,54352
2022-01-11,90044,64032,55000
2022-01-18,90044,64645,55404
2022-01-25,90044,65186,55897
2022-02-01,90044,65636,56514
2022-02-08,90044,66005,56984
2022-02-15,90044,66276,57404
2022-02-22,90044,66538,57749
2022-03-01,90044,66756,58091
2022-03-08,90044,66932,58318
2022-03-15,90044,67054,58488
2022-03-22,90044,67238,58663
2022-03-29,90044,67364,58828
2022-01-01,90045,42731,38485
2022-01-04,90045,42985,38633
2022-01-11,90045,43193,38769
2022-01-18,90045,43429,38909
2022-01-25,90045,43666,39046
2022-02-01,90045,43836,39172
2022-02-08,90045,43985,39263
2022-02-15,90045,44082,39332
2022-02-22,90045,44205,39391
2022-03-01,90045,44310,39432
2022-03-08,90045,44385,39473
2022-03-15,90045,44452,39512
2022-03-22,90045,44553,39553
2022-03-29,90045,44595,39579
2022-01-01,90046,39902,36249
2022-01-04,90046,40055,36349
2022-01-11,90046,40260,36485
2022-01-18,90046,40400,36585
2022-01-25,90046,40504,36644
2022-02-01,90046,40601,36730
2022-02-08,90046,40659,36777
2022-02-15,90046,40711,36845
2022-02-22,90046,40766,36907
2022-03-01,90046,40800,36928
2022-03-08,90046,40834,36961
2022-03-15,90046,40878,36992
2022-03-22,90046,40910,37019
2022-03-29,90046,40948,37036
2022-01-01,90047,35075,31332
2022-01-04,90047,35356,31573
2022-01-11,90047,35772,31850
2022-01-18,90047,36043,32051
2022-01-25,90047,36272,32287
2022-02-01,90047,36453,32566
2022-02-08,90047,36597,32770
2022-02-15,90047,36701,32956
2022-02-22,90047,36817,33109
2022-03-01,90047,36909,33230
2022-03-08,90047,36997,33334
2022-03-15,90047,37066,33415
2022-03-22,90047,37121,33483
2022-03-29,90047,37176,33554
2022-01-01,90048,19586,17377
2022-01-04,90048,19711,17429
2022-01-11,90048,19795,17489
2022-01-18,90048,19848,17536
2022-01-25,90048,19898,17567
2022-02-01,90048,19942,17605
2022-02-08,90048,19977,17627
2022-02-15,90048,19998,17640
2022-02-22,90048,20013,17657
2022-03-01,90048,20050,17673
2022-03-08,90048,20070,17684
2022-03-15,90048,20085,17692
2022-03-22,90048,20098,17703
2022-03-29,90048,20114,17711
2022-01-01,90049,31291,28427
2022-01-04,90049,31404,28557
2022-01-11,90049,31521,28689
2022-01-18,90049,31622,28795
2022-01-25,90049,31701,28859
2022-02-01,90049,31763,28930
2022-02-08,90049,31805,28988
2022-02-15,90049,31829,29031
2022-02-22,90049,31850,29061
2022-03-01,90049,31875,29086
2022-03-08,90049,31888,29099
2022-03-15,90049,31910,29113
2022-03-22,90049,31931,29128
2022-03-29,90049,31955,29148
2022-01-01,90056,6823,6337
2022-01-04,90056,6860,6374
2022-01-11,90056,6900,6414
2022-01-18,90056,6923,6432
2022-01-25,90056,6944,6462
2022-02-01,90056,6955,6482
2022-02-08,90056,6964,6499
2022-02-15,90056,6977,6509
2022-02-22,90056,6982,6518
2022-03-01,90056,6993,6525
2022-03-08,90056,6997,6535
2022-03-15,90056,6999,6536
2022-03-22,90056,7005,6543
2022-03-29,90056,7007,6552
2022-01-01,90057,32773,27955
2022-01-04,90057,33019,28168
2022-01-11,90057,33392,28463
2022-01-18,90057,33685,28692
2022-01-25,90057,33957,28875
2022-02-01,90057,34151,29119
2022-02-08,90057,34351,29331
2022-02-15,90057,34486,29530
2022-02-22,90057,34617,29696
2022-03-01,90057,34734,29834
2022-03-08,90057,34844,29936
2022-03-15,90057,34920,30017
2022-03-22,90057,34982,30106
2022-03-29,90057,35065,30175
2022-01-01,90058,5092,4289
2022-01-04,90058,5113,4303
2022-01-11,90058,5150,4324
2022-01-18,90058,5175,4356
2022-01-25,90058,5200,4366
2022-02-01,90058,5221,4389
2022-02-08,90058,5230,4417
2022-02-15,90058,5238,4436
2022-02-22,90058,5249,4446
2022-03-01,90058,5260,4458
2022-03-08,90058,5265,4464
2022-03-15,90058,5272,4467
2022-03-22,90058,5278,4477
2022-03-29,90058,5285,4482
2022-01-01,90059,28441,24488
2022-01-04,90059,28696,24699
2022-01-11,90059,29146,25013
2022-01-18,90059,29461,25216
2022-01-25,90059,29722,25490
2022-02-01,90059,29945,25819
2022-02-08,90059,30130,26067
2022-02-15,90059,30285,26257
2022-02-22,90059,30391,26440
2022-03-01,90059,30502,26576
2022-03-08,90059,30580,26685
2022-03-15,90059,30648,26775
2022-03-22,90059,30722,26857
2022-03-29,90059,30781,26904
2022-01-01,90061,19253,16661
2022-01-04,90061,19444,16806
2022-01-11,90061,19732,17025
2022-01-18,90061,19934,17170
2022-01-25,90061,20091,17324
2022-02-01,90061,20240,17509
2022-02-08,90061,20338,17630
2022-02-15,90061,20402,17754
2022-02-22,90061,20476,17867
2022-03-01,90061,20538,17952
2022-03-08,90061,20598,18020
2022-03-15,90061,20643,18080
2022-03-22,90061,20699,18155
2022-03-29,90061,20729,18205
2022-01-01,90062,24292,21280
2022-01-04,90062,24478,21446
2022-01-11,90062,24738,21678
2022-01-18,90062,24960,21822
2022-01-25,90062,25161,22010
2022-02-01,90062,25308,22195
2022-02-08,90062,25414,22348
2022-02-15,90062,25504,22502
2022-02-22,90062,25583,22623
2022-03-01,90062,25637,22724
2022-03-08,90062,25692,22788
2022-03-15,90062,25743,22846
2022-03-22,90062,25780,22896
2022-03-29,90062,25812,22936
2022-01-01,90063,39594,35554
2022-01-04,90063,39901,35817
2022-01-11,90063,40369,36107
2022-01-18,90063,40694,36333
2022-01-25,90063,40950,36554
2022-02-01,90063,41150,36889
2022-02-08,90063,41328,37132
2022-02-15,90063,41438,37323
2022-02-22,90063,41550,37506
2022-03-01,90063,41660,37656
2022-03-08,90063,41737,37765
2022-03-15,90063,41778,37826
2022-03-22,90063,41842,37915
2022-03-29,90063,41878,37965
2022-01-01,90064,24565,22667
2022-01-04,90064,24683,22782
2022-01-11,90064,24807,22895
2022-01-18,90064,24895,22975
2022-01-25,90064,24977,23046
2022-02-01,90064,25032,23105
2022-02-08,90064,25067,23153
2022-02-15,90064,25104,23193
2022-02-22,90064,25129,23223
2022-03-01,90064,25159,23245
2022-03-08,90064,25187,23264
2022-03-15,90064,25213,23281
2022-03-22,90064,25237,23305
2022-03-29,90064,25255,23317
2022-01-01,90065,36485,33504
2022-01-04,90065,36650,33697
2022-01-11,90065,36896,33942
2022-01-18,90065,37077,34071
2022-01-25,90065,37227,34193
2022-02-01,90065,37358,34337
2022-02-08,90065,37471,34481
2022-02-15,90065,37524,34578
2022-02-22,90065,37576,34686
2022-03-01,90065,37630,34772
2022-03-08,90065,37680,34826
2022-03-15,90065,37722,34866
2022-03-22,90065,37752,34905
2022-03-29,90065,37791,34949
2022-01-01,90066,46326,42815
2022-01-04,90066,46539,43002
2022-01-11,90066,46754,43219
2022-01-18,90066,46946,43351
2022-01-25,90066,47096,43502
2022-02-01,90066,47221,43612
2022-02-08,90066,47325,43744
2022-02-15,90066,47395,43854
2022-02-22,90066,47451,43915
2022-03-01,90066,47520,43972
2022-03-08,90066,47572,44027
2022-03-15,90066,47610,44060
2022-03-22,90066,47645,44099
2022-03-29,90066,47680,44142
2022-01-01,90067,3302,2921
2022-01-04,90067,3313,2929
2022-01-11,90067,3326,2936
2022-01-18,90067,3336,2945
2022-01-25,90067,3342,2951
2022-02-01,90067,3347,2954
2022-02-08,90067,3352,2960
2022-02-15,90067,3357,2961
2022-02-22,90067,3358,2969
2022-03-01,90067,3359,2970
2022-03-08,90067,3366,2972
2022-03-15,90067,3367,2973
2022-03-22,90067,3369,2977
2022-03-29,90067,3369,2979
2022-01-01,90068,18787,17045
2022-01-04,90068,18876,17085
2022-01-11,90068,18978,17144
2022-01-18,90068,19048,17186
2022-01-25,90068,19098,17230
2022-02-01,90068,19142,17269
2022-02-08,90068,19185,17297
2022-02-15,90068,19202,17314
2022-02-22,90068,19219,17340
2022-03-01,90068,19255,17349
2022-03-08,90068,19268,17360
2022-03-15,90068,19283,17376
2022-03-22,90068,19299,17393
2022-03-29,90068,19316,17404
2022-01-01,90069,19147,17124
2022-01-04,90069,19222,17158
2022-01-11,90069,19305,17201
2022-01-18,90069,19371,17244
2022-01-25,90069,19409,17271
2022-02-01,90069,19449,17298
2022-02-08,90069,19480,17321
2022-02-15,90069,19512,17340
2022-02-22,90069,19534,17350
2022-03-01,90069,19557,17363
2022-03-08,90069,19575,17369
2022-03-15,90069,19591,17378
2022-03-22,90069,19616,17396
2022-03-29,90069,19627,17399
2022-01-01,90071,1299,879
2022-01-04,90071,1308,881
2022-01-11,90071,1329,895
2022-01-18,90071,1350,901
2022-01-25,90071,1363,909
2022-02-01,90071,1375,912
2022-02-08,90071,1389,920
2022-02-15,90071,1402,924
2022-02-22,90071,1413,928
2022-03-01,90071,1432,932
2022-03-08,90071,1437,935
2022-03-15,90071,1444,943
2022-03-22,90071,1449,947
2022-03-29,90071,1455,948
2022-01-01,90077,7775,7097
2022-01-04,90077,7814,7123
2022-01-11,90077,7843,7158
2022-01-18,90077,7867,7183
2022-01-25,90077,7891,7199
2022-02-01,90077,7900,7213
2022-02-08,90077,7910,7229
2022-02-15,90077,7920,7242
2022-02-22,90077,7935,7252
2022-03-01,90077,7938,7258
2022-03-08,90077,7941,7268
2022-03-15,90077,7945,7279
2022-03-22,90077,7947,7289
2022-03-29,90077,7955,7296
2022-01-01,90094,8118,7418
2022-01-04,90094,8157,7448
2022-01-11,90094,8214,7497
2022-01-18,90094,8260,7529
