date,zcta,at_least_one_dose,fully_vaccinated
2022-09-06,90014,8970,7543
2022-09-13,90014,8975,7548
2022-09-20,90014,8983,7552
2022-09-27,90014,8995,7552
2022-07-01,90015,21945,18642
2022-07-05,90015,21958,18651
2022-07-12,90015,21982,18673
2022-07-19,90015,22022,18683
2022-07-26,90015,22043,18695
2022-08-02,90015,22064,18710
2022-08-09,90015,22077,18721
2022-08-16,90015,22098,18735
2022-08-23,90015,22136,18746
2022-08-30,90015,22164,18753
2022-09-06,90015,22173,18760
2022-09-13,90015,22199,18771
2022-09-20,90015,22219,18777
2022-09-27,90015,22238,18791
2022-07-01,90016,38812,35183
2022-07-05,90016,38866,35208
2022-07-12,90016,38937,35232
2022-07-19,90016,38996,35261
2022-07-26,90016,39050,35291
2022-08-02,90016,39094,35331
2022-08-09,90016,39165,35373
2022-08-16,90016,39206,35411
2022-08-23,90016,39237,35444
2022-08-30,90016,39261,35479
2022-09-06,90016,39288,35500
2022-09-13,90016,39321,35520
2022-09-20,90016,39354,35537
2022-09-27,90016,39392,35567
2022-07-01,90017,24709,20046
2022-07-05,90017,24729,20058
2022-07-12,90017,24765,20082
2022-07-19,90017,24791,20104
2022-07-26,90017,24831,20137
2022-08-02,90017,24859,20153
2022-08-09,90017,24891,20171
2022-08-16,90017,24913,20201
2022-08-23,90017,24930,20211
2022-08-30,90017,24955,20222
2022-09-06,90017,24963,20231
2022-09-13,90017,24993,20241
2022-09-20,90017,25015,20253
2022-09-27,90017,25040,20259
2022-07-01,90018,41237,36435
2022-07-05,90018,41286,36452
2022-07-12,90018,41347,36478
2022-07-19,90018,41393,36509
2022-07-26,90018,41438,36536
2022-08-02,90018,41507,36570
2022-08-09,90018,41554,36612
2022-08-16,90018,41590,36634
2022-08-23,90018,41628,36686
2022-08-30,90018,41674,36729
2022-09-06,90018,41693,36748
2022-09-13,90018,41719,36756
2022-09-20,90018,41755,36782
2022-09-27,90018,41802,36800
2022-07-01,90019,52159,47164
2022-07-05,90019,52213,47182
2022-07-12,90019,52290,47212
2022-07-19,90019,52367,47253
2022-07-26,90019,52422,47290
2022-08-02,90019,52475,47335
2022-08-09,90019,52531,47376
2022-08-16,90019,52572,47407
2022-08-23,90019,52610,47437
2022-08-30,90019,52651,47470
2022-09-06,90019,52671,47492
2022-09-13,90019,52721,47513
2022-09-20,90019,52771,47530
2022-09-27,90019,52819,47552
2022-07-01,90020,34203,30592
2022-07-05,90020,34231,30603
2022-07-12,90020,34274,30621
2022-07-19,90020,34313,30648
2022-07-26,90020,34352,30673
2022-08-02,90020,34397,30700
2022-08-09,90020,34437,30722
2022-08-16,90020,34460,30743
2022-08-23,90020,34487,30770
2022-08-30,90020,34507,30783
2022-09-06,90020,34518,30793
2022-09-13,90020,34547,30807
2022-09-20,90020,34593,30822
2022-09-27,90020,34621,30827
2022-07-01,90021,3764,3123
2022-07-05,90021,3767,3124
2022-07-12,90021,3771,3128
2022-07-19,90021,3773,3130
2022-07-26,90021,3776,3134
2022-08-02,90021,3781,3136
2022-08-09,90021,3789,3136
2022-08-16,90021,3792,3138
2022-08-23,90021,3798,3141
2022-08-30,90021,3801,3144
2022-09-06,90021,3804,3145
2022-09-13,90021,3805,3149
2022-09-20,90021,3805,3150
2022-09-27,90021,3809,3155
2022-07-01,90022,54045,48847
2022-07-05,90022,54091,48890
2022-07-12,90022,54156,48923
2022-07-19,90022,54223,48955
2022-07-26,90022,54300,48995
2022-08-02,90022,54366,49039
2022-08-09,90022,54446,49089
2022-08-16,90022,54499,49138
2022-08-23,90022,54532,49170
2022-08-30,90022,54568,49221
2022-09-06,90022,54596,49239
2022-09-13,90022,54625,49265
2022-09-20,90022,54660,49289
2022-09-27,90022,54695,49305
2022-07-01,90023,38771,34275
2022-07-05,90023,38809,34294
2022-07-12,90023,38848,34321
2022-07-19,90023,38907,34351
2022-07-26,90023,38964,34382
2022-08-02,90023,39017,34414
2022-08-09,90023,39059,34446
2022-08-16,90023,39111,34480
2022-08-23,90023,39141,34507
2022-08-30,90023,39165,34537
2022-09-06,90023,39187,34556
2022-09-13,90023,39211,34579
2022-09-20,90023,39234,34593
2022-09-27,90023,39264,34606
2022-07-01,90024,32393,27717
2022-07-05,90024,32423,27733
2022-07-12,90024,32474,27741
2022-07-19,90024,32514,27765
2022-07-26,90024,32558,27781
2022-08-02,90024,32599,27808
2022-08-09,90024,32632,27834
2022-08-16,90024,32651,27851
2022-08-23,90024,32675,27867
2022-08-30,90024,32697,27879
2022-09-06,90024,32712,27887
2022-09-13,90024,32771,27896
2022-09-20,90024,32842,27904
2022-09-27,90024,32989,27919
2022-07-01,90025,39344,35602
2022-07-05,90025,39440,35622
2022-07-12,90025,39545,35641
2022-07-19,90025,39611,35672
2022-07-26,90025,39672,35716
2022-08-02,90025,39716,35753
2022-08-09,90025,39756,35805
2022-08-16,90025,39792,35836
2022-08-23,90025,39808,35863
2022-08-30,90025,39835,35888
2022-09-06,90025,39847,35898
2022-09-13,90025,39895,35934
2022-09-20,90025,39944,35966
2022-09-27,90025,40012,35990
2022-07-01,90026,53283,48027
2022-07-05,90026,53351,48048
2022-07-12,90026,53433,48079
2022-07-19,90026,53521,48108
2022-07-26,90026,53598,48145
2022-08-02,90026,53656,48189
2022-08-09,90026,53689,48228
2022-08-16,90026,53734,48277
2022-08-23,90026,53781,48319
2022-08-30,90026,53817,48343
2022-09-06,90026,53842,48355
2022-09-13,90026,53894,48376
2022-09-20,90026,53952,48416
2022-09-27,90026,54020,48451
2022-07-01,90027,38342,34835
2022-07-05,90027,38400,34847
2022-07-12,90027,38468,34864
2022-07-19,90027,38526,34890
2022-07-26,90027,38576,34933
2022-08-02,90027,38622,34977
2022-08-09,90027,38657,35001
2022-08-16,90027,38683,35031
2022-08-23,90027,38711,35052
2022-08-30,90027,38740,35075
2022-09-06,90027,38755,35088
2022-09-13,90027,38802,35109
2022-09-20,90027,38867,35145
2022-09-27,90027,38915,35170
2022-07-01,90028,28634,24407
2022-07-05,90028,28671,24416
2022-07-12,90028,28704,24432
2022-07-19,90028,28743,24448
2022-07-26,90028,28775,24471
2022-08-02,90028,28802,24487
2022-08-09,90028,28829,24501
2022-08-16,90028,28842,24516
2022-08-23,90028,28865,24523
2022-08-30,90028,28882,24538
2022-09-06,90028,28894,24542
2022-09-13,90028,28928,24548
2022-09-20,90028,28968,24557
2022-09-27,90028,29006,24569
2022-07-01,90029,29459,26532
2022-07-05,90029,29494,26544
2022-07-12,90029,29526,26557
2022-07-19,90029,29563,26573
2022-07-26,90029,29600,26585
2022-08-02,90029,29633,26607
2022-08-09,90029,29671,26622
2022-08-16,90029,29693,26647
2022-08-23,90029,29723,26672
2022-08-30,90029,29756,26695
2022-09-06,90029,29766,26709
2022-09-13,90029,29783,26720
2022-09-20,90029,29813,26733
2022-09-27,90029,29835,26751
2022-07-01,90031,31687,28879
2022-07-05,90031,31720,28897
2022-07-12,90031,31763,28909
2022-07-19,90031,31795,28928
2022-07-26,90031,31832,28951
2022-08-02,90031,31865,28969
2022-08-09,90031,31901,29000
2022-08-16,90031,31934,29021
2022-08-23,90031,31959,29041
2022-08-30,90031,31976,29057
2022-09-06,90031,31999,29068
2022-09-13,90031,32018,29077
2022-09-20,90031,32040,29090
2022-09-27,90031,32060,29103
2022-07-01,90032,35958,33090
2022-07-05,90032,36016,33116
2022-07-12,90032,36064,33143
2022-07-19,90032,36119,33171
2022-07-26,90032,36181,33215
2022-08-02,90032,36228,33251
2022-08-09,90032,36271,33279
2022-08-16,90032,36312,33315
2022-08-23,90032,36334,33346
2022-08-30,90032,36354,33380
2022-09-06,90032,36369,33398
2022-09-13,90032,36395,33416
2022-09-20,90032,36425,33434
2022-09-27,90032,36443,33448
2022-07-01,90033,43100,38851
2022-07-05,90033,43148,38879
2022-07-12,90033,43190,38906
2022-07-19,90033,43249,38935
2022-07-26,90033,43295,38959
2022-08-02,90033,43336,38987
2022-08-09,90033,43380,39014
2022-08-16,90033,43423,39050
2022-08-23,90033,43449,39077
2022-08-30,90033,43480,39097
2022-09-06,90033,43497,39119
2022-09-13,90033,43519,39131
2022-09-20,90033,43550,39149
2022-09-27,90033,43586,39160
2022-07-01,90034,49065,45093
2022-07-05,90034,49141,45114
2022-07-12,90034,49257,45134
2022-07-19,90034,49344,45166
2022-07-26,90034,49413,45202
2022-08-02,90034,49484,45250
2022-08-09,90034,49545,45312
2022-08-16,90034,49580,45368
2022-08-23,90034,49617,45411
2022-08-30,90034,49648,45442
2022-09-06,90034,49672,45458
2022-09-13,90034,49727,45488
2022-09-20,90034,49782,45509
2022-09-27,90034,49845,45533
2022-07-01,90035,23897,21461
2022-07-05,90035,23932,21466
2022-07-12,90035,23971,21476
2022-07-19,90035,24002,21487
2022-07-26,90035,24032,21507
2022-08-02,90035,24060,21530
2022-08-09,90035,24081,21550
2022-08-16,90035,24091,21562
2022-08-23,90035,24106,21576
2022-08-30,90035,24119,21584
2022-09-06,90035,24123,21591
2022-09-13,90035,24141,21603
2022-09-20,90035,24175,21619
2022-09-27,90035,24214,21632
2022-07-01,90036,33100,29189
2022-07-05,90036,33141,29205
2022-07-12,90036,33207,29218
2022-07-19,90036,33251,29230
2022-07-26,90036,33299,29246
2022-08-02,90036,33336,29279
2022-08-09,90036,33368,29320
2022-08-16,90036,33393,29336
2022-08-23,90036,33427,29360
2022-08-30,90036,33445,29375
2022-09-06,90036,33457,29384
2022-09-13,90036,33487,29402
2022-09-20,90036,33524,29422
2022-09-27,90036,33567,29433
2022-07-01,90037,51367,43465
2022-07-05,90037,51436,43498
2022-07-12,90037,51496,43550
2022-07-19,90037,51610,43613
2022-07-26,90037,51713,43652
2022-08-02,90037,51796,43694
2022-08-09,90037,51877,43761
2022-08-16,90037,51949,43828
2022-08-23,90037,52018,43877
2022-08-30,90037,52079,43927
2022-09-06,90037,52112,43948
2022-09-13,90037,52142,43980
2022-09-20,90037,52185,44011
2022-09-27,90037,52238,44042
2022-07-01,90038,23465,20968
2022-07-05,90038,23486,20979
2022-07-12,90038,23502,20997
2022-07-19,90038,23521,21016
2022-07-26,90038,23555,21030
2022-08-02,90038,23581,21039
2022-08-09,90038,23604,21055
2022-08-16,90038,23621,21065
2022-08-23,90038,23649,21080
2022-08-30,90038,23661,21096
2022-09-06,90038,23674,21102
2022-09-13,90038,23706,21109
2022-09-20,90038,23728,21117
2022-09-27,90038,23760,21130
2022-07-01,90039,24935,23003
2022-07-05,90039,24993,23010
2022-07-12,90039,25047,23023
2022-07-19,90039,25085,23041
2022-07-26,90039,25120,23073
2022-08-02,90039,25159,23099
2022-08-09,90039,25185,23123
2022-08-16,90039,25212,23140
2022-08-23,90039,25240,23154
2022-08-30,90039,25260,23173
2022-09-06,90039,25272,23184
2022-09-13,90039,25298,23210
2022-09-20,90039,25327,23240
2022-09-27,90039,25359,23269
2022-07-01,90040,12108,10542
2022-07-05,90040,12114,10552
2022-07-12,90040,12124,10559
2022-07-19,90040,12139,10561
2022-07-26,90040,12157,10564
2022-08-02,90040,12168,10577
2022-08-09,90040,12179,10588
2022-08-16,90040,12194,10600
2022-08-23,90040,12198,10608
2022-08-30,90040,12207,10613
2022-09-06,90040,12214,10616
2022-09-13,90040,12218,10620
2022-09-20,90040,12226,10623
2022-09-27,90040,12238,10633
2022-07-01,90041,23057,21405
2022-07-05,90041,23143,21416
2022-07-12,90041,23210,21432
2022-07-19,90041,23251,21452
2022-07-26,90041,23290,21486
2022-08-02,90041,23323,21526
2022-08-09,90041,23353,21564
2022-08-16,90041,23370,21584
2022-08-23,90041,23390,21594
2022-08-30,90041,23414,21614
2022-09-06,90041,23428,21620
2022-09-13,90041,23454,21632
2022-09-20,90041,23481,21659
2022-09-27,90041,23510,21692
2022-07-01,90042,48421,44773
2022-07-05,90042,48501,44793
2022-07-12,90042,48608,44820
2022-07-19,90042,48707,44841
2022-07-26,90042,48794,44890
2022-08-02,90042,48863,44933
2022-08-09,90042,48932,44993
2022-08-16,90042,48987,45036
2022-08-23,90042,49025,45086
2022-08-30,90042,49056,45122
2022-09-06,90042,49084,45147
2022-09-13,90042,49133,45176
2022-09-20,90042,49181,45222
2022-09-27,90042,49235,45255
2022-07-01,90043,34951,31781
2022-07-05,90043,35002,31797
2022-07-12,90043,35061,31824
2022-07-19,90043,35131,31853
2022-07-26,90043,35188,31887
2022-08-02,90043,35250,31927
2022-08-09,90043,35295,31968
2022-08-16,90043,35335,32003
2022-08-23,90043,35370,32031
2022-08-30,90043,35406,32064
2022-09-06,90043,35425,32083
2022-09-13,90043,35451,32105
2022-09-20,90043,35483,32124
2022-09-27,90043,35523,32148
2022-07-01,90044,68509,59988
2022-07-05,90044,68572,60038
2022-07-12,90044,68665,60098
2022-07-19,90044,68772,60159
2022-07-26,90044,68905,60212
2022-08-02,90044,68999,60277
2022-08-09,90044,69119,60343
2022-08-16,90044,69226,60423
2022-08-23,90044,69295,60512
2022-08-30,90044,69359,60576
2022-09-06,90044,69397,60618
2022-09-13,90044,69446,60662
2022-09-20,90044,69490,60701
2022-09-27,90044,69561,60730
2022-07-01,90045,45186,39891
2022-07-05,90045,45261,39901
2022-07-12,90045,45358,39923
2022-07-19,90045,45425,39945
2022-07-26,90045,45496,39970
2022-08-02,90045,45563,40010
2022-08-09,90045,45623,40049
2022-08-16,90045,45655,40079
2022-08-23,90045,45709,40106
2022-08-30,90045,45756,40129
2022-09-06,90045,45789,40154
2022-09-13,90045,45834,40180
2022-09-20,90045,45890,40207
2022-09-27,90045,45940,40229
2022-07-01,90046,41409,37385
2022-07-05,90046,41459,37393
2022-07-12,90046,41506,37415
2022-07-19,90046,41559,37437
2022-07-26,90046,41602,37480
2022-08-02,90046,41632,37502
2022-08-09,90046,41660,37520
2022-08-16,90046,41685,37541
2022-08-23,90046,41707,37556
2022-08-30,90046,41725,37568
2022-09-06,90046,41741,37576
2022-09-13,90046,41792,37588
2022-09-20,90046,41855,37597
2022-09-27,90046,41889,37614
2022-07-01,90047,37708,34139
2022-07-05,90047,37742,34158
2022-07-12,90047,37782,34195
2022-07-19,90047,37842,34240
2022-07-26,90047,37881,34272
2022-08-02,90047,37933,34292
2022-08-09,90047,37990,34331
2022-08-16,90047,38025,34360
2022-08-23,90047,38062,34399
2022-08-30,90047,38084,34432
2022-09-06,90047,38110,34447
2022-09-13,90047,38133,34470
2022-09-20,90047,38162,34491
2022-09-27,90047,38192,34513
2022-07-01,90048,20349,17878
2022-07-05,90048,20374,17886
2022-07-12,90048,20412,17895
2022-07-19,90048,20436,17908
2022-07-26,90048,20458,17923
2022-08-02,90048,20475,17938
2022-08-09,90048,20496,17955
2022-08-16,90048,20514,17971
2022-08-23,90048,20527,17976
2022-08-30,90048,20542,17985
2022-09-06,90048,20554,17988
2022-09-13,90048,20586,18002
2022-09-20,90048,20617,18009
2022-09-27,90048,20642,18016
2022-07-01,90049,32316,29593
2022-07-05,90049,32352,29601
2022-07-12,90049,32404,29615
2022-07-19,90049,32451,29633
2022-07-26,90049,32515,29683
2022-08-02,90049,32548,29709
2022-08-09,90049,32572,29736
2022-08-16,90049,32598,29758
2022-08-23,90049,32627,29780
2022-08-30,90049,32649,29796
2022-09-06,90049,32665,29806
2022-09-13,90049,32689,29820
2022-09-20,90049,32718,29841
2022-09-27,90049,32745,29851
2022-07-01,90056,7077,6616
2022-07-05,90056,7089,6623
2022-07-12,90056,7094,6626
2022-07-19,90056,7106,6629
2022-07-26,90056,7114,6636
2022-08-02,90056,7124,6644
2022-08-09,90056,7133,6649
2022-08-16,90056,7139,6654
2022-08-23,90056,7145,6657
2022-08-30,90056,7152,6660
2022-09-06,90056,7158,6662
2022-09-13,90056,7162,6666
2022-09-20,90056,7165,6669
2022-09-27,90056,7171,6672
2022-07-01,90057,35710,30756
2022-07-05,90057,35739,30772
2022-07-12,90057,35775,30799
2022-07-19,90057,35812,30822
2022-07-26,90057,35853,30858
2022-08-02,90057,35889,30889
2022-08-09,90057,35937,30919
2022-08-16,90057,35979,30948
2022-08-23,90057,35999,30967
2022-08-30,90057,36022,30994
2022-09-06,90057,36038,31009
2022-09-13,90057,36071,31027
2022-09-20,90057,36104,31041
2022-09-27,90057,36128,31057
2022-07-01,90058,5327,4533
2022-07-05,90058,5327,4535
2022-07-12,90058,5331,4536
2022-07-19,90058,5341,4536
2022-07-26,90058,5344,4536
2022-08-02,90058,5347,4538
2022-08-09,90058,5355,4540
2022-08-16,90058,5356,4542
2022-08-23,90058,5359,4544
2022-08-30,90058,5362,4546
2022-09-06,90058,5363,4547
2022-09-13,90058,5366,4548
2022-09-20,90058,5369,4550
2022-09-27,90058,5371,4551
2022-07-01,90059,31365,27479
2022-07-05,90059,31408,27500
2022-07-12,90059,31458,27537
2022-07-19,90059,31521,27574
2022-07-26,90059,31578,27614
2022-08-02,90059,31633,27640
2022-08-09,90059,31691,27672
2022-08-16,90059,31742,27711
2022-08-23,90059,31778,27745
2022-08-30,90059,31799,27772
2022-09-06,90059,31820,27797
2022-09-13,90059,31847,27814
2022-09-20,90059,31870,27832
2022-09-27,90059,31892,27851
2022-07-01,90061,21105,18584
2022-07-05,90061,21126,18599
2022-07-12,90061,21148,18618
2022-07-19,90061,21176,18640
2022-07-26,90061,21207,18659
2022-08-02,90061,21231,18675
2022-08-09,90061,21269,18694
2022-08-16,90061,21291,18712
2022-08-23,90061,21311,18728
2022-08-30,90061,21330,18749
2022-09-06,90061,21349,18760
2022-09-13,90061,21363,18769
2022-09-20,90061,21380,18780
2022-09-27,90061,21403,18791
2022-07-01,90062,26202,23292
2022-07-05,90062,26224,23310
2022-07-12,90062,26250,23342
2022-07-19,90062,26282,23362
2022-07-26,90062,26326,23389
2022-08-02,90062,26354,23407
2022-08-09,90062,26375,23429
2022-08-16,90062,26399,23450
2022-08-23,90062,26421,23472
2022-08-30,90062,26452,23493
2022-09-06,90062,26471,23503
2022-09-13,90062,26498,23514
2022-09-20,90062,26510,23521
2022-09-27,90062,26530,23530
2022-07-01,90063,42381,38471
2022-07-05,90063,42415,38496
2022-07-12,90063,42469,38520
2022-07-19,90063,42521,38559
2022-07-26,90063,42584,38588
2022-08-02,90063,42641,38634
2022-08-09,90063,42701,38665
2022-08-16,90063,42751,38707
2022-08-23,90063,42780,38750
2022-08-30,90063,42809,38776
2022-09-06,90063,42828,38803
2022-09-13,90063,42845,38819
2022-09-20,90063,42877,38833
2022-09-27,90063,42898,38849
2022-07-01,90064,25609,23540
2022-07-05,90064,25664,23555
2022-07-12,90064,25733,23562
2022-07-19,90064,25773,23584
2022-07-26,90064,25819,23599
2022-08-02,90064,25856,23629
2022-08-09,90064,25876,23677
2022-08-16,90064,25901,23703
2022-08-23,90064,25920,23718
2022-08-30,90064,25948,23734
2022-09-06,90064,25961,23748
2022-09-13,90064,25992,23764
2022-09-20,90064,26031,23787
2022-09-27,90064,26061,23802
2022-07-01,90065,38196,35305
2022-07-05,90065,38289,35327
2022-07-12,90065,38391,35347
2022-07-19,90065,38473,35382
2022-07-26,90065,38522,35426
2022-08-02,90065,38578,35486
2022-08-09,90065,38619,35535
2022-08-16,90065,38662,35572
2022-08-23,90065,38697,35597
2022-08-30,90065,38726,35623
2022-09-06,90065,38736,35641
2022-09-13,90065,38772,35658
2022-09-20,90065,38806,35698
2022-09-27,90065,38854,35732
2022-07-01,90066,48240,44530
2022-07-05,90066,48350,44552
2022-07-12,90066,48492,44576
2022-07-19,90066,48575,44606
2022-07-26,90066,48646,44665
2022-08-02,90066,48728,44716
2022-08-09,90066,48781,44796
2022-08-16,90066,48829,44841
2022-08-23,90066,48868,44890
2022-08-30,90066,48894,44918
2022-09-06,90066,48936,44942
2022-09-13,90066,48979,44978
2022-09-20,90066,49045,44996
2022-09-27,90066,49102,45033
2022-07-01,90067,3406,3026
2022-07-05,90067,3409,3028
2022-07-12,90067,3413,3030
2022-07-19,90067,3418,3030
2022-07-26,90067,3421,3031
2022-08-02,90067,3423,3037
2022-08-09,90067,3427,3038
2022-08-16,90067,3433,3039
2022-08-23,90067,3438,3041
2022-08-30,90067,3445,3041
2022-09-06,90067,3446,3042
2022-09-13,90067,3448,3044
2022-09-20,90067,3454,3044
2022-09-27,90067,3455,3044
2022-07-01,90068,19546,17578
2022-07-05,90068,19592,17582
2022-07-12,90068,19624,17593
2022-07-19,90068,19658,17602
2022-07-26,90068,19688,17619
2022-08-02,90068,19719,17631
2022-08-09,90068,19738,17641
2022-08-16,90068,19747,17656
2022-08-23,90068,19761,17670
2022-08-30,90068,19779,17682
2022-09-06,90068,19786,17693
2022-09-13,90068,19810,17699
2022-09-20,90068,19834,17714
2022-09-27,90068,19872,17724
2022-07-01,90069,19844,17594
2022-07-05,90069,19861,17599
2022-07-12,90069,19882,17608
2022-07-19,90069,19899,17619
2022-07-26,90069,19913,17627
2022-08-02,90069,19927,17636
2022-08-09,90069,19938,17642
2022-08-16,90069,19943,17645
2022-08-23,90069,19955,17648
2022-08-30,90069,19966,17654
2022-09-06,90069,19973,17656
2022-09-13,90069,19995,17659
2022-09-20,90069,20019,17666
2022-09-27,90069,20038,17671
2022-07-01,90071,1515,961
2022-07-05,90071,1516,961
2022-07-12,90071,1520,963
2022-07-19,90071,1526,963
2022-07-26,90071,1529,964
2022-08-02,90071,1530,964
2022-08-09,90071,1534,965
2022-08-16,90071,1535,965
2022-08-23,90071,1536,966
2022-08-30,90071,1538,966
2022-09-06,90071,1539,966
2022-09-13,90071,1541,966
2022-09-20,90071,1541,966
2022-09-27,90071,1541,966
2022-07-01,90077,8062,7389
2022-07-05,90077,8073,7391
2022-07-12,90077,8088,7393
2022-07-19,90077,8109,7400
2022-07-26,90077,8122,7418
2022-08-02,90077,8127,7421
2022-08-09,90077,8134,7432
2022-08-16,90077,8136,7443
2022-08-23,90077,8142,7451
2022-08-30,90077,8144,7456
2022-09-06,90077,8150,7456
2022-09-13,90077,8166,7457
2022-09-20,90077,8178,7461
2022-09-27,90077,8188,7463
2022-07-01,90094,8506,7739
2022-07-05,90094,8539,7741
2022-07-12,90094,8566,7742
2022-07-19,90094,8588,7747
