date,zcta,at_least_one_dose,fully_vaccinated
2021-04-27,90013,7763,4776
2021-05-04,90013,8043,5263
2021-05-11,90013,8292,5787
2021-05-18,90013,8511,6175
2021-05-25,90013,8700,6538
2021-06-01,90013,8847,6722
2021-06-08,90013,8979,6934
2021-06-15,90013,9132,7113
2021-06-22,90013,9231,7246
2021-06-29,90013,9325,7339
2021-04-01,90014,3002,1686
2021-04-06,90014,3499,2001
2021-04-13,90014,3995,2440
2021-04-20,90014,4397,2745
2021-04-27,90014,4732,3103
2021-05-04,90014,4943,3451
2021-05-11,90014,5157,3859
2021-05-18,90014,5316,4168
2021-05-25,90014,5433,4420
2021-06-01,90014,5540,4580
2021-06-08,90014,5673,4790
2021-06-15,90014,5756,4908
2021-06-22,90014,5839,4982
2021-06-29,90014,5955,5067
2021-04-01,90015,6972,3521
2021-04-06,90015,8263,4460
2021-04-13,90015,9596,5630
2021-04-20,90015,10795,6526
2021-04-27,90015,11698,7493
2021-05-04,90015,12364,8468
2021-05-11,90015,12905,9630
2021-05-18,90015,13388,10495
2021-05-25,90015,13859,11227
2021-06-01,90015,14241,11687
2021-06-08,90015,14637,12151
2021-06-15,90015,14945,12581
2021-06-22,90015,15187,12890
2021-06-29,90015,15433,13171
2021-04-01,90016,14435,7574
2021-04-06,90016,16682,9480
2021-04-13,90016,18811,11575
2021-04-20,90016,20396,13266
2021-04-27,90016,21838,15081
2021-05-04,90016,22955,16702
2021-05-11,90016,23631,18319
2021-05-18,90016,24463,19731
2021-05-25,90016,25263,20969
2021-06-01,90016,25819,21601
2021-06-08,90016,26290,22370
2021-06-15,90016,26693,23140
2021-06-22,90016,27039,23654
2021-06-29,90016,27399,24109
2021-04-01,90017,6484,3259
2021-04-06,90017,7661,4014
2021-04-13,90017,8898,5073
2021-04-20,90017,10150,5823
2021-04-27,90017,11147,6715
2021-05-04,90017,11826,7568
2021-05-11,90017,12409,8635
2021-05-18,90017,12967,9633
2021-05-25,90017,13562,10369
2021-06-01,90017,14078,10934
2021-06-08,90017,14559,11373
2021-06-15,90017,14975,12014
2021-06-22,90017,15397,12436
2021-06-29,90017,15772,12859
2021-04-01,90018,15138,7965
2021-04-06,90018,17390,9796
2021-04-13,90018,19626,11792
2021-04-20,90018,21124,13442
2021-04-27,90018,22645,15203
2021-05-04,90018,23814,16907
2021-05-11,90018,24709,18378
2021-05-18,90018,25665,19743
2021-05-25,90018,26643,20909
2021-06-01,90018,27279,21687
2021-06-08,90018,27860,22592
2021-06-15,90018,28338,23503
2021-06-22,90018,28776,24073
2021-06-29,90018,29164,24566
2021-04-01,90019,20301,10805
2021-04-06,90019,23706,13240
2021-04-13,90019,26949,16275
2021-04-20,90019,29222,18693
2021-04-27,90019,31270,21283
2021-05-04,90019,32803,23679
2021-05-11,90019,33931,26025
2021-05-18,90019,35086,28004
2021-05-25,90019,36219,29750
2021-06-01,90019,36963,30759
2021-06-08,90019,37540,31876
2021-06-15,90019,38047,32958
2021-06-22,90019,38550,33662
2021-06-29,90019,38984,34174
2021-04-01,90020,11976,6237
2021-04-06,90020,14259,7747
2021-04-13,90020,16461,9586
2021-04-20,90020,18323,11042
2021-04-27,90020,19975,12689
2021-05-04,90020,20976,14494
2021-05-11,90020,21902,16339
2021-05-18,90020,22702,17923
2021-05-25,90020,23484,19123
2021-06-01,90020,24142,19971
2021-06-08,90020,24590,20800
2021-06-15,90020,25020,21591
2021-06-22,90020,25362,22156
2021-06-29,90020,25700,22592
2021-04-01,90021,1059,499
2021-04-06,90021,1246,625
2021-04-13,90021,1505,841
2021-04-20,90021,1669,1011
2021-04-27,90021,1807,1138
2021-05-04,90021,1908,1290
2021-05-11,90021,1983,1457
2021-05-18,90021,2061,1579
2021-05-25,90021,2181,1695
2021-06-01,90021,2270,1797
2021-06-08,90021,2328,1859
2021-06-15,90021,2416,1945
2021-06-22,90021,2503,2019
2021-06-29,90021,2584,2085
2021-04-01,90022,17489,9519
2021-04-06,90022,20755,12053
2021-04-13,90022,23666,14912
2021-04-20,90022,26057,16807
2021-04-27,90022,28178,18851
2021-05-04,90022,29812,21034
2021-05-11,90022,30865,23445
2021-05-18,90022,32249,25499
2021-05-25,90022,33597,27167
2021-06-01,90022,34421,28150
2021-06-08,90022,35156,29410
2021-06-15,90022,35824,30598
2021-06-22,90022,36474,31426
2021-06-29,90022,37057,32111
2021-04-01,90023,11357,6385
2021-04-06,90023,13369,7842
2021-04-13,90023,15318,9730
2021-04-20,90023,16925,10905
2021-04-27,90023,18597,12278
2021-05-04,90023,19796,13640
2021-05-11,90023,20656,15186
2021-05-18,90023,21637,16742
2021-05-25,90023,22625,18017
2021-06-01,90023,23229,18793
2021-06-08,90023,23846,19719
2021-06-15,90023,24415,20561
2021-06-22,90023,24869,21201
2021-06-29,90023,25321,21738
2021-04-01,90024,15493,10597
2021-04-06,90024,17387,11990
2021-04-13,90024,19044,13419
2021-04-20,90024,20646,14478
2021-04-27,90024,21575,15883
2021-05-04,90024,22221,17252
2021-05-11,90024,22677,18918
2021-05-18,90024,23235,19987
2021-05-25,90024,23674,20696
2021-06-01,90024,23939,21087
2021-06-08,90024,24120,21586
2021-06-15,90024,24348,22039
2021-06-22,90024,24549,22277
2021-06-29,90024,24738,22452
2021-04-01,90025,17959,10957
2021-04-06,90025,20830,12842
2021-04-13,90025,23387,14905
2021-04-20,90025,25641,16759
2021-04-27,90025,27032,19051
2021-05-04,90025,27975,21295
2021-05-11,90025,28591,23605
2021-05-18,90025,29293,25239
2021-05-25,90025,29922,26255
2021-06-01,90025,30289,26822
2021-06-08,90025,30605,27539
2021-06-15,90025,30896,28133
2021-06-22,90025,31185,28533
2021-06-29,90025,31422,28815
2021-04-01,90026,22619,11824
2021-04-06,90026,26500,14566
2021-04-13,90026,29849,17902
2021-04-20,90026,32541,20895
2021-04-27,90026,34403,23877
2021-05-04,90026,35739,26732
2021-05-11,90026,36731,29535
2021-05-18,90026,37776,31492
2021-05-25,90026,38764,33058
2021-06-01,90026,39487,33975
2021-06-08,90026,40137,34973
2021-06-15,90026,40578,35935
2021-06-22,90026,41048,36542
2021-06-29,90026,41427,37092
2021-04-01,90027,16998,9307
2021-04-06,90027,20017,11321
2021-04-13,90027,22493,13734
2021-04-20,90027,24458,16019
2021-04-27,90027,25696,18219
2021-05-04,90027,26418,20432
2021-05-11,90027,27023,22541
2021-05-18,90027,27769,23904
2021-05-25,90027,28353,24838
2021-06-01,90027,28745,25417
2021-06-08,90027,29071,26158
2021-06-15,90027,29375,26722
2021-06-22,90027,29626,27070
2021-06-29,90027,29929,27374
2021-04-01,90028,8770,4419
2021-04-06,90028,10432,5623
2021-04-13,90028,12101,7055
2021-04-20,90028,13519,8292
2021-04-27,90028,14758,9495
2021-05-04,90028,15638,10845
2021-05-11,90028,16310,12312
2021-05-18,90028,16904,13500
2021-05-25,90028,17481,14551
2021-06-01,90028,17878,15197
2021-06-08,90028,18287,15786
2021-06-15,90028,18660,16344
2021-06-22,90028,19032,16704
2021-06-29,90028,19353,16994
2021-04-01,90029,11042,5923
2021-04-06,90029,12803,7222
2021-04-13,90029,14533,8764
2021-04-20,90029,15942,10238
2021-04-27,90029,17170,11470
2021-05-04,90029,17953,12795
2021-05-11,90029,18546,14247
2021-05-18,90029,19215,15464
2021-05-25,90029,19810,16385
2021-06-01,90029,20295,16964
2021-06-08,90029,20722,17629
2021-06-15,90029,21050,18191
2021-06-22,90029,21339,18672
2021-06-29,90029,21684,19057
2021-04-01,90031,12662,6879
2021-04-06,90031,14470,8386
2021-04-13,90031,16284,10230
2021-04-20,90031,17872,11666
2021-04-27,90031,19106,13062
2021-05-04,90031,19898,14601
2021-05-11,90031,20498,16037
2021-05-18,90031,21169,17323
2021-05-25,90031,21748,18298
2021-06-01,90031,22205,18812
2021-06-08,90031,22598,19467
2021-06-15,90031,22959,20036
2021-06-22,90031,23331,20465
2021-06-29,90031,23639,20850
2021-04-01,90032,14921,8865
2021-04-06,90032,17144,10787
2021-04-13,90032,19245,12998
2021-04-20,90032,20624,14474
2021-04-27,90032,21821,15859
2021-05-04,90032,22641,17374
2021-05-11,90032,23286,18851
2021-05-18,90032,24057,20009
2021-05-25,90032,24783,20994
2021-06-01,90032,25186,21602
2021-06-08,90032,25615,22306
2021-06-15,90032,25968,22945
2021-06-22,90032,26293,23385
2021-06-29,90032,26571,23774
2021-04-01,90033,17902,12313
2021-04-06,90033,19852,13839
2021-04-13,90033,21925,15908
2021-04-20,90033,23558,17157
2021-04-27,90033,25135,18517
2021-05-04,90033,26336,19926
2021-05-11,90033,27124,21458
2021-05-18,90033,28030,22831
2021-05-25,90033,28989,24132
2021-06-01,90033,29597,24874
2021-06-08,90033,30171,25760
2021-06-15,90033,30704,26609
2021-06-22,90033,31217,27221
2021-06-29,90033,31612,27773
2021-04-01,90034,20663,11473
2021-04-06,90034,24229,13991
2021-04-13,90034,27528,16799
2021-04-20,90034,30530,19239
2021-04-27,90034,32611,22105
2021-05-04,90034,33905,24826
2021-05-11,90034,34769,27797
2021-05-18,90034,35809,30107
2021-05-25,90034,36678,31753
2021-06-01,90034,37239,32552
2021-06-08,90034,37650,33563
2021-06-15,90034,37998,34411
2021-06-22,90034,38380,34986
2021-06-29,90034,38725,35397
2021-04-01,90035,11806,7529
2021-04-06,90035,13261,8695
2021-04-13,90035,14608,10011
2021-04-20,90035,15617,11091
2021-04-27,90035,16408,12199
2021-05-04,90035,16913,13307
2021-05-11,90035,17294,14320
2021-05-18,90035,17788,15089
2021-05-25,90035,18179,15704
2021-06-01,90035,18415,16039
2021-06-08,90035,18616,16534
2021-06-15,90035,18755,16923
2021-06-22,90035,18917,17112
2021-06-29,90035,19068,17265
2021-04-01,90036,14250,7874
2021-04-06,90036,16651,9505
2021-04-13,90036,18894,11484
2021-04-20,90036,20690,13278
2021-04-27,90036,21988,15172
2021-05-04,90036,22876,16963
2021-05-11,90036,23535,18794
2021-05-18,90036,24156,20183
2021-05-25,90036,24716,21206
2021-06-01,90036,25072,21808
2021-06-08,90036,25381,22399
2021-06-15,90036,25645,22958
2021-06-22,90036,25909,23284
2021-06-29,90036,26189,23557
2021-04-01,90037,13931,6714
2021-04-06,90037,16382,8649
2021-04-13,90037,19101,11175
2021-04-20,90037,21065,12944
2021-04-27,90037,23167,14652
2021-05-04,90037,24785,16364
2021-05-11,90037,26060,18081
2021-05-18,90037,27463,19859
2021-05-25,90037,28932,21327
2021-06-01,90037,29906,22297
2021-06-08,90037,30868,23541
2021-06-15,90037,31662,24709
2021-06-22,90037,32356,25582
2021-06-29,90037,32970,26314
2021-04-01,90038,7834,3945
2021-04-06,90038,9302,5067
2021-04-13,90038,10704,6328
2021-04-20,90038,11873,7365
2021-04-27,90038,12895,8495
2021-05-04,90038,13576,9559
2021-05-11,90038,14133,10733
2021-05-18,90038,14661,11718
2021-05-25,90038,15231,12574
2021-06-01,90038,15603,13059
2021-06-08,90038,15921,13565
2021-06-15,90038,16178,14155
2021-06-22,90038,16414,14505
2021-06-29,90038,16643,14790
2021-04-01,90039,12396,7201
2021-04-06,90039,14463,8655
2021-04-13,90039,15972,10155
2021-04-20,90039,17057,11686
2021-04-27,90039,17805,13097
2021-05-04,90039,18286,14490
2021-05-11,90039,18615,15760
2021-05-18,90039,19202,16515
2021-05-25,90039,19567,17126
2021-06-01,90039,19786,17400
2021-06-08,90039,19985,17948
2021-06-15,90039,20123,18304
2021-06-22,90039,20254,18522
2021-06-29,90039,20355,18684
2021-04-01,90040,4198,2231
2021-04-06,90040,4833,2730
2021-04-13,90040,5471,3407
2021-04-20,90040,5967,3837
2021-04-27,90040,6435,4338
2021-05-04,90040,6874,4800
2021-05-11,90040,7043,5292
2021-05-18,90040,7310,5674
2021-05-25,90040,7645,6117
2021-06-01,90040,7799,6313
2021-06-08,90040,7965,6547
2021-06-15,90040,8122,6831
2021-06-22,90040,8262,6989
2021-06-29,90040,8385,7118
2021-04-01,90041,11725,7379
2021-04-06,90041,13299,8623
2021-04-13,90041,14593,9973
2021-04-20,90041,15600,11205
2021-04-27,90041,16344,12327
2021-05-04,90041,16764,13367
2021-05-11,90041,17080,14456
2021-05-18,90041,17585,15212
2021-05-25,90041,17932,15776
2021-06-01,90041,18145,16061
2021-06-08,90041,18319,16546
2021-06-15,90041,18454,16890
2021-06-22,90041,18594,17084
2021-06-29,90041,18724,17263
2021-04-01,90042,21429,12189
2021-04-06,90042,24639,14639
2021-04-13,90042,27652,17694
2021-04-20,90042,29880,20325
2021-04-27,90042,31544,22740
2021-05-04,90042,32641,25153
2021-05-11,90042,33527,27624
2021-05-18,90042,34500,29290
2021-05-25,90042,35393,30660
2021-06-01,90042,36015,31493
2021-06-08,90042,36501,32437
2021-06-15,90042,36874,33231
2021-06-22,90042,37255,33848
2021-06-29,90042,37632,34311
2021-04-01,90043,13361,7797
2021-04-06,90043,15172,9602
2021-04-13,90043,16933,11242
2021-04-20,90043,18113,12493
2021-04-27,90043,19210,13808
2021-05-04,90043,20027,15107
2021-05-11,90043,20657,16347
2021-05-18,90043,21416,17456
2021-05-25,90043,22093,18343
2021-06-01,90043,22512,18869
2021-06-08,90043,22929,19574
2021-06-15,90043,23320,20192
2021-06-22,90043,23673,20645
2021-06-29,90043,23962,20999
2021-04-01,90044,17619,9018
2021-04-06,90044,20709,11417
2021-04-13,90044,24347,14315
2021-04-20,90044,27103,16387
2021-04-27,90044,29575,18651
2021-05-04,90044,31683,21213
2021-05-11,90044,33131,23891
2021-05-18,90044,34824,26134
2021-05-25,90044,36561,28170
2021-06-01,90044,37658,29502
2021-06-08,90044,38946,31123
2021-06-15,90044,39888,32607
2021-06-22,90044,40839,33783
2021-06-29,90044,41626,34817
2021-04-01,90045,15061,8896
2021-04-06,90045,17675,10761
2021-04-13,90045,19892,12870
2021-04-20,90045,21852,14442
2021-04-27,90045,23211,16446
2021-05-04,90045,24221,18242
2021-05-11,90045,24913,20153
2021-05-18,90045,25872,21725
2021-05-25,90045,26697,22825
2021-06-01,90045,27260,23549
2021-06-08,90045,27848,24509
2021-06-15,90045,28542,25507
2021-06-22,90045,29384,26469
2021-06-29,90045,30630,27713
2021-04-01,90046,19162,10653
2021-04-06,90046,22492,13053
2021-04-13,90046,25154,15697
2021-04-20,90046,27251,18026
2021-04-27,90046,28755,20516
2021-05-04,90046,29741,22854
2021-05-11,90046,30442,25066
2021-05-18,90046,31202,26699
2021-05-25,90046,31869,27853
2021-06-01,90046,32279,28418
2021-06-08,90046,32605,29158
2021-06-15,90046,32888,29836
2021-06-22,90046,33152,30224
2021-06-29,90046,33420,30508
2021-04-01,90047,13046,7338
2021-04-06,90047,14885,9098
2021-04-13,90047,16620,10783
2021-04-20,90047,17952,12077
2021-04-27,90047,19141,13473
2021-05-04,90047,20115,14851
2021-05-11,90047,20757,16197
2021-05-18,90047,21569,17340
2021-05-25,90047,22332,18318
2021-06-01,90047,22847,18945
2021-06-08,90047,23372,19695
2021-06-15,90047,23819,20432
2021-06-22,90047,24221,20930
2021-06-29,90047,24610,21362
2021-04-01,90048,10366,6376
2021-04-06,90048,11706,7403
2021-04-13,90048,12785,8536
2021-04-20,90048,13580,9615
2021-04-27,90048,14242,10669
2021-05-04,90048,14695,11570
2021-05-11,90048,14966,12386
2021-05-18,90048,15294,13073
2021-05-25,90048,15608,13580
2021-06-01,90048,15812,13881
2021-06-08,90048,15974,14177
2021-06-15,90048,16119,14464
2021-06-22,90048,16241,14624
2021-06-29,90048,16347,14731
2021-04-01,90049,17852,12201
2021-04-06,90049,19938,13731
2021-04-13,90049,21440,15267
2021-04-20,90049,22582,16734
2021-04-27,90049,23395,18272
2021-05-04,90049,23891,19673
2021-05-11,90049,24232,20857
2021-05-18,90049,24975,21759
2021-05-25,90049,25528,22295
2021-06-01,90049,25753,22621
2021-06-08,90049,25967,23272
2021-06-15,90049,26112,23817
2021-06-22,90049,26272,24066
2021-06-29,90049,26473,24274
2021-04-01,90056,3767,2534
2021-04-06,90056,4136,2916
2021-04-13,90056,4484,3287
2021-04-20,90056,4693,3563
2021-04-27,90056,4854,3834
2021-05-04,90056,4962,4080
2021-05-11,90056,5035,4329
2021-05-18,90056,5139,4495
2021-05-25,90056,5249,4623
2021-06-01,90056,5313,4693
2021-06-08,90056,5374,4792
2021-06-15,90056,5429,4903
2021-06-22,90056,5499,4966
2021-06-29,90056,5537,5015
2021-04-01,90057,10228,5563
2021-04-06,90057,11920,6722
2021-04-13,90057,13566,8181
2021-04-20,90057,15043,9333
2021-04-27,90057,16392,10502
2021-05-04,90057,17372,11745
2021-05-11,90057,18301,13091
2021-05-18,90057,19072,14284
2021-05-25,90057,20014,15427
2021-06-01,90057,20771,16239
2021-06-08,90057,21476,17047
2021-06-15,90057,22098,17917
2021-06-22,90057,22595,18572
2021-06-29,90057,23069,19203
2021-04-01,90058,3594,1135
2021-04-06,90058,3809,2163
2021-04-13,90058,4179,3052
2021-04-20,90058,4689,3254
2021-04-27,90058,4950,3390
2021-05-04,90058,5185,3599
2021-05-11,90058,5378,4010
2021-05-18,90058,5466,4207
2021-05-25,90058,5551,4372
2021-06-01,90058,5608,4442
2021-06-08,90058,5659,4589
2021-06-15,90058,5684,4646
2021-06-22,90058,5711,4702
2021-06-29,90058,5745,4744
2021-04-01,90059,7929,3957
2021-04-06,90059,9428,5001
2021-04-13,90059,10935,6356
2021-04-20,90059,12231,7325
2021-04-27,90059,13379,8349
2021-05-04,90059,14360,9369
2021-05-11,90059,15092,10550
2021-05-18,90059,15900,11595
2021-05-25,90059,16683,12576
2021-06-01,90059,17213,13205
2021-06-08,90059,17780,13946
2021-06-15,90059,18282,14612
2021-06-22,90059,18670,15139
2021-06-29,90059,19046,15620
2021-04-01,90061,5572,2772
2021-04-06,90061,6611,3548
2021-04-13,90061,7738,4378
2021-04-20,90061,8621,5122
2021-04-27,90061,9393,5857
2021-05-04,90061,10066,6690
2021-05-11,90061,10584,7555
2021-05-18,90061,11151,8279
2021-05-25,90061,11656,8971
2021-06-01,90061,12020,9438
2021-06-08,90061,12359,9893
2021-06-15,90061,12705,10373
2021-06-22,90061,12973,10715
2021-06-29,90061,13234,11041
2021-04-01,90062,8486,4435
2021-04-06,90062,9799,5564
2021-04-13,90062,11128,6733
2021-04-20,90062,12091,7654
2021-04-27,90062,13010,8682
2021-05-04,90062,13860,9681
2021-05-11,90062,14350,10681
2021-05-18,90062,14932,11549
2021-05-25,90062,15607,12364
2021-06-01,90062,16020,12848
2021-06-08,90062,16415,13395
2021-06-15,90062,16720,13968
2021-06-22,90062,17003,14363
2021-06-29,90062,17279,14694
2021-04-01,90063,13944,7770
2021-04-06,90063,16217,9663
2021-04-13,90063,18637,11973
2021-04-20,90063,20599,13451
2021-04-27,90063,22314,15046
2021-05-04,90063,23643,16653
2021-05-11,90063,24485,18589
2021-05-18,90063,25512,20163
2021-05-25,90063,26455,21614
2021-06-01,90063,27110,22413
2021-06-08,90063,27622,23424
2021-06-15,90063,28194,24264
2021-06-22,90063,28692,24965
2021-06-29,90063,29088,25436
2021-04-01,90064,12786,8141
2021-04-06,90064,14589,9450
2021-04-13,90064,15944,10706
2021-04-20,90064,17164,11928
2021-04-27,90064,17857,13352
2021-05-04,90064,18324,14601
2021-05-11,90064,18683,15862
2021-05-18,90064,19358,16772
2021-05-25,90064,19822,17270
2021-06-01,90064,20054,17564
2021-06-08,90064,20243,18195
2021-06-15,90064,20408,18646
2021-06-22,90064,20543,18894
2021-06-29,90064,20673,19072
2021-04-01,90065,17168,10211
2021-04-06,90065,19668,12114
2021-04-13,90065,21772,14217
2021-04-20,90065,23369,16103
2021-04-27,90065,24805,17986
2021-05-04,90065,25529,19739
2021-05-11,90065,26167,21455
2021-05-18,90065,27016,22812
2021-05-25,90065,27717,23833
2021-06-01,90065,28149,24380
2021-06-08,90065,28554,25249
2021-06-15,90065,28839,25882
2021-06-22,90065,29160,26339
2021-06-29,90065,29436,26660
2021-04-01,90066,21437,12460
2021-04-06,90066,25129,15026
2021-04-13,90066,28158,17711
2021-04-20,90066,30914,20079
2021-04-27,90066,32724,22909
2021-05-04,90066,33878,25665
2021-05-11,90066,34611,28326
2021-05-18,90066,35743,30374
2021-05-25,90066,36568,31725
2021-06-01,90066,37074,32434
2021-06-08,90066,37444,33554
2021-06-15,90066,37799,34387
2021-06-22,90066,38084,34871
2021-06-29,90066,38373,35244
2021-04-01,90067,1977,1455
2021-04-06,90067,2149,1596
2021-04-13,90067,2271,1709
2021-04-20,90067,2357,1805
2021-04-27,90067,2459,1930
2021-05-04,90067,2525,2042
2021-05-11,90067,2580,2126
2021-05-18,90067,2631,2214
2021-05-25,90067,2696,2309
2021-06-01,90067,2730,2353
2021-06-08,90067,2757,2410
2021-06-15,90067,2785,2462
2021-06-22,90067,2796,2482
2021-06-29,90067,2815,2497
2021-04-01,90068,9122,4979
2021-04-06,90068,10770,6166
2021-04-13,90068,11966,7449
2021-04-20,90068,12873,8663
2021-04-27,90068,13569,9872
2021-05-04,90068,13978,11015
2021-05-11,90068,14312,11927
2021-05-18,90068,14752,12665
2021-05-25,90068,15047,13195
2021-06-01,90068,15234,13486
2021-06-08,90068,15402,13895
2021-06-15,90068,15533,14194
2021-06-22,90068,15687,14349
2021-06-29,90068,15783,14466
2021-04-01,90069,10071,5791
2021-04-06,90069,11628,7103
2021-04-13,90069,12763,8391
2021-04-20,90069,13546,9620
2021-04-27,90069,14173,10827
2021-05-04,90069,14590,11819
2021-05-11,90069,14897,12677
2021-05-18,90069,15152,13281
2021-05-25,90069,15442,13740
2021-06-01,90069,15627,14012
2021-06-08,90069,15767,14258
2021-06-15,90069,15924,14521
2021-06-22,90069,16055,14688
2021-06-29,90069,16206,14840
2021-04-01,90071,216,120
2021-04-06,90071,245,140
2021-04-13,90071,282,172
2021-04-20,90071,303,193
2021-04-27,90071,350,213
2021-05-04,90071,379,237
2021-05-11,90071,430,272
2021-05-18,90071,485,320
2021-05-25,90071,547,375
2021-06-01,90071,597,423
2021-06-08,90071,671,467
2021-06-15,90071,730,521
2021-06-22,90071,762,545
2021-06-29,90071,789,569
2021-04-01,90077,4773,3508
2021-04-06,90077,5215,3848
2021-04-13,90077,5473,4190
2021-04-20,90077,5694,4446
2021-04-27,90077,5837,4770
2021-05-04,90077,5939,5005
2021-05-11,90077,6037,5256
2021-05-18,90077,6215,5411
2021-05-25,90077,6351,5532
2021-06-01,90077,6416,5601
2021-06-08,90077,6451,5750
2021-06-15,90077,6482,5880
2021-06-22,90077,6534,5957
2021-06-29,90077,6571,6008
2021-04-01,90094,3764,2219
2021-04-06,90094,4361,2613
2021-04-13,90094,4864,3101
2021-04-20,90094,5336,3514
2021-04-27,90094,5665,4015
