date,zcta,at_least_one_dose,fully_vaccinated
2022-06-21,90029,29422,26514
2022-06-28,90029,29459,26532
2022-04-01,90031,31366,28563
2022-04-05,90031,31399,28593
2022-04-12,90031,31429,28628
2022-04-19,90031,31466,28669
2022-04-26,90031,31486,28694
2022-05-03,90031,31508,28722
2022-05-10,90031,31536,28743
2022-05-17,90031,31555,28762
2022-05-24,90031,31579,28788
2022-05-31,90031,31596,28816
2022-06-07,90031,31620,28836
2022-06-14,90031,31635,28852
2022-06-21,90031,31650,28870
2022-06-28,90031,31687,28879
2022-04-01,90032,35559,32763
2022-04-05,90032,35589,32800
2022-04-12,90032,35632,32833
2022-04-19,90032,35658,32858
2022-04-26,90032,35688,32894
2022-05-03,90032,35713,32922
2022-05-10,90032,35757,32945
2022-05-17,90032,35779,32969
2022-05-24,90032,35792,32989
2022-05-31,90032,35817,33028
2022-06-07,90032,35836,33046
2022-06-14,90032,35860,33064
2022-06-21,90032,35881,33073
2022-06-28,90032,35958,33090
2022-04-01,90033,42561,38341
2022-04-05,90033,42616,38401
2022-04-12,90033,42672,38445
2022-04-19,90033,42717,38507
2022-04-26,90033,42760,38543
2022-05-03,90033,42798,38590
2022-05-10,90033,42846,38637
2022-05-17,90033,42890,38675
2022-05-24,90033,42937,38713
2022-05-31,90033,42965,38734
2022-06-07,90033,42998,38765
2022-06-14,90033,43024,38793
2022-06-21,90033,43063,38823
2022-06-28,90033,43100,38851
2022-04-01,90034,48571,44674
2022-04-05,90034,48614,44714
2022-04-12,90034,48666,44756
2022-04-19,90034,48698,44790
2022-04-26,90034,48735,44821
2022-05-03,90034,48778,44845
2022-05-10,90034,48810,44870
2022-05-17,90034,48842,44897
2022-05-24,90034,48885,44937
2022-05-31,90034,48905,44976
2022-06-07,90034,48933,45013
2022-06-14,90034,48955,45033
2022-06-21,90034,48979,45068
2022-06-28,90034,49065,45093
2022-04-01,90035,23588,21211
2022-04-05,90035,23613,21230
2022-04-12,90035,23649,21251
2022-04-19,90035,23669,21272
2022-04-26,90035,23682,21288
2022-05-03,90035,23710,21303
2022-05-10,90035,23726,21322
2022-05-17,90035,23746,21336
2022-05-24,90035,23769,21353
2022-05-31,90035,23791,21371
2022-06-07,90035,23811,21391
2022-06-14,90035,23826,21413
2022-06-21,90035,23847,21445
2022-06-28,90035,23897,21461
2022-04-01,90036,32681,28880
2022-04-05,90036,32719,28910
2022-04-12,90036,32762,28938
2022-04-19,90036,32790,28960
2022-04-26,90036,32813,28990
2022-05-03,90036,32837,29022
2022-05-10,90036,32864,29040
2022-05-17,90036,32892,29066
2022-05-24,90036,32933,29091
2022-05-31,90036,32954,29109
2022-06-07,90036,32986,29127
2022-06-14,90036,33005,29147
2022-06-21,90036,33024,29168
2022-06-28,90036,33100,29189
2022-04-01,90037,50500,42622
2022-04-05,90037,50585,42729
2022-04-12,90037,50667,42812
2022-04-19,90037,50747,42882
2022-04-26,90037,50804,42945
2022-05-03,90037,50879,43024
2022-05-10,90037,50954,43084
2022-05-17,90037,51044,43144
2022-05-24,90037,51105,43209
2022-05-31,90037,51150,43275
2022-06-07,90037,51196,43331
2022-06-14,90037,51245,43380
2022-06-21,90037,51305,43424
2022-06-28,90037,51367,43465
2022-04-01,90038,23142,20728
2022-04-05,90038,23172,20757
2022-04-12,90038,23199,20790
2022-04-19,90038,23231,20807
2022-04-26,90038,23254,20826
2022-05-03,90038,23284,20849
2022-05-10,90038,23308,20863
2022-05-17,90038,23333,20888
2022-05-24,90038,23347,20906
2022-05-31,90038,23368,20919
2022-06-07,90038,23388,20932
2022-06-14,90038,23416,20946
2022-06-21,90038,23435,20959
2022-06-28,90038,23465,20968
2022-04-01,90039,24629,22779
2022-04-05,90039,24656,22823
2022-04-12,90039,24676,22840
2022-04-19,90039,24689,22858
2022-04-26,90039,24703,22877
2022-05-03,90039,24710,22893
2022-05-10,90039,24723,22910
2022-05-17,90039,24734,22926
2022-05-24,90039,24758,22943
2022-05-31,90039,24772,22953
2022-06-07,90039,24794,22968
2022-06-14,90039,24808,22976
2022-06-21,90039,24830,22989
2022-06-28,90039,24935,23003
2022-04-01,90040,11940,10422
2022-04-05,90040,11956,10433
2022-04-12,90040,11967,10447
2022-04-19,90040,11981,10456
2022-04-26,90040,11992,10467
2022-05-03,90040,12010,10475
2022-05-10,90040,12019,10485
2022-05-17,90040,12032,10492
2022-05-24,90040,12037,10502
2022-05-31,90040,12045,10516
2022-06-07,90040,12056,10520
2022-06-14,90040,12087,10529
2022-06-21,90040,12098,10533
2022-06-28,90040,12108,10542
2022-04-01,90041,22768,21203
2022-04-05,90041,22785,21226
2022-04-12,90041,22795,21243
2022-04-19,90041,22809,21261
2022-04-26,90041,22823,21275
2022-05-03,90041,22843,21294
2022-05-10,90041,22860,21304
2022-05-17,90041,22873,21319
2022-05-24,90041,22892,21333
2022-05-31,90041,22911,21347
2022-06-07,90041,22927,21363
2022-06-14,90041,22942,21376
2022-06-21,90041,22969,21393
2022-06-28,90041,23057,21405
2022-04-01,90042,47897,44365
2022-04-05,90042,47943,44399
2022-04-12,90042,47971,44428
2022-04-19,90042,48007,44457
2022-04-26,90042,48038,44503
2022-05-03,90042,48068,44541
2022-05-10,90042,48099,44571
2022-05-17,90042,48130,44588
2022-05-24,90042,48166,44623
2022-05-31,90042,48194,44653
2022-06-07,90042,48227,44688
2022-06-14,90042,48255,44727
2022-06-21,90042,48301,44750
2022-06-28,90042,48421,44773
2022-04-01,90043,34524,31325
2022-04-05,90043,34562,31378
2022-04-12,90043,34604,31427
2022-04-19,90043,34638,31464
2022-04-26,90043,34667,31496
2022-05-03,90043,34702,31524
2022-05-10,90043,34736,31556
2022-05-17,90043,34765,31583
2022-05-24,90043,34796,31626
2022-05-31,90043,34826,31654
2022-06-07,90043,34856,31689
2022-06-14,90043,34879,31723
2022-06-21,90043,34907,31756
2022-06-28,90043,34951,31781
2022-04-01,90044,67364,58828
2022-04-05,90044,67481,58950
2022-04-12,90044,67591,59068
2022-04-19,90044,67717,59173
2022-04-26,90044,67827,59286
2022-05-03,90044,67921,59391
2022-05-10,90044,67999,59467
2022-05-17,90044,68087,59537
2022-05-24,90044,68151,59630
2022-05-31,90044,68233,59708
2022-06-07,90044,68300,59777
2022-06-14,90044,68378,59838
2022-06-21,90044,68441,59902
2022-06-28,90044,68509,59988
2022-04-01,90045,44595,39579
2022-04-05,90045,44648,39614
2022-04-12,90045,44712,39654
2022-04-19,90045,44786,39678
2022-04-26,90045,44819,39704
2022-05-03,90045,44859,39719
2022-05-10,90045,44897,39737
2022-05-17,90045,44945,39756
2022-05-24,90045,44987,39782
2022-05-31,90045,45015,39800
2022-06-07,90045,45039,39828
2022-06-14,90045,45052,39851
2022-06-21,90045,45087,39873
2022-06-28,90045,45186,39891
2022-04-01,90046,40948,37036
2022-04-05,90046,40977,37064
2022-04-12,90046,41013,37094
2022-04-19,90046,41052,37132
2022-04-26,90046,41086,37159
2022-05-03,90046,41116,37185
2022-05-10,90046,41152,37205
2022-05-17,90046,41192,37237
2022-05-24,90046,41230,37261
2022-05-31,90046,41254,37280
2022-06-07,90046,41281,37309
2022-06-14,90046,41309,37337
2022-06-21,90046,41335,37367
2022-06-28,90046,41409,37385
2022-04-01,90047,37176,33554
2022-04-05,90047,37217,33613
2022-04-12,90047,37256,33663
2022-04-19,90047,37292,33736
2022-04-26,90047,37348,33780
2022-05-03,90047,37397,33829
2022-05-10,90047,37427,33866
2022-05-17,90047,37466,33913
2022-05-24,90047,37503,33954
2022-05-31,90047,37526,33979
2022-06-07,90047,37566,34032
2022-06-14,90047,37611,34070
2022-06-21,90047,37650,34105
2022-06-28,90047,37708,34139
2022-04-01,90048,20114,17711
2022-04-05,90048,20130,17728
2022-04-12,90048,20150,17749
2022-04-19,90048,20169,17763
2022-04-26,90048,20182,17778
2022-05-03,90048,20196,17798
2022-05-10,90048,20214,17810
2022-05-17,90048,20234,17815
2022-05-24,90048,20254,17831
2022-05-31,90048,20268,17840
2022-06-07,90048,20282,17855
2022-06-14,90048,20298,17865
2022-06-21,90048,20308,17870
2022-06-28,90048,20349,17878
2022-04-01,90049,31955,29148
2022-04-05,90049,31984,29187
2022-04-12,90049,32022,29223
2022-04-19,90049,32051,29256
2022-04-26,90049,32068,29286
2022-05-03,90049,32090,29314
2022-05-10,90049,32112,29338
2022-05-17,90049,32142,29464
2022-05-24,90049,32154,29492
2022-05-31,90049,32178,29520
2022-06-07,90049,32204,29541
2022-06-14,90049,32222,29563
2022-06-21,90049,32244,29582
2022-06-28,90049,32316,29593
2022-04-01,90056,7007,6552
2022-04-05,90056,7014,6564
2022-04-12,90056,7016,6571
2022-04-19,90056,7023,6578
2022-04-26,90056,7028,6583
2022-05-03,90056,7034,6589
2022-05-10,90056,7035,6589
2022-05-17,90056,7040,6595
2022-05-24,90056,7051,6600
2022-05-31,90056,7052,6602
2022-06-07,90056,7058,6606
2022-06-14,90056,7064,6612
2022-06-21,90056,7067,6612
2022-06-28,90056,7077,6616
2022-04-01,90057,35065,30175
2022-04-05,90057,35132,30242
2022-04-12,90057,35183,30291
2022-04-19,90057,35253,30367
2022-04-26,90057,35303,30412
2022-05-03,90057,35386,30460
2022-05-10,90057,35439,30502
2022-05-17,90057,35480,30550
2022-05-24,90057,35527,30609
2022-05-31,90057,35567,30653
2022-06-07,90057,35592,30674
2022-06-14,90057,35624,30700
2022-06-21,90057,35656,30726
2022-06-28,90057,35710,30756
2022-04-01,90058,5285,4482
2022-04-05,90058,5292,4488
2022-04-12,90058,5295,4492
2022-04-19,90058,5300,4501
2022-04-26,90058,5304,4504
2022-05-03,90058,5311,4507
2022-05-10,90058,5312,4508
2022-05-17,90058,5315,4513
2022-05-24,90058,5319,4520
2022-05-31,90058,5321,4521
2022-06-07,90058,5324,4527
2022-06-14,90058,5324,4529
2022-06-21,90058,5326,4531
2022-06-28,90058,5327,4533
2022-04-01,90059,30781,26904
2022-04-05,90059,30855,26973
2022-04-12,90059,30915,27015
2022-04-19,90059,30979,27071
2022-04-26,90059,31035,27130
2022-05-03,90059,31077,27177
2022-05-10,90059,31126,27230
2022-05-17,90059,31162,27270
2022-05-24,90059,31195,27312
2022-05-31,90059,31231,27348
2022-06-07,90059,31264,27375
2022-06-14,90059,31290,27401
2022-06-21,90059,31333,27436
2022-06-28,90059,31365,27479
2022-04-01,90061,20729,18205
2022-04-05,90061,20757,18247
2022-04-12,90061,20789,18286
2022-04-19,90061,20832,18323
2022-04-26,90061,20866,18354
2022-05-03,90061,20906,18383
2022-05-10,90061,20931,18430
2022-05-17,90061,20959,18456
2022-05-24,90061,20990,18490
2022-05-31,90061,21003,18510
2022-06-07,90061,21031,18529
2022-06-14,90061,21057,18547
2022-06-21,90061,21079,18566
2022-06-28,90061,21105,18584
2022-04-01,90062,25812,22936
2022-04-05,90062,25864,22976
2022-04-12,90062,25906,23013
2022-04-19,90062,25929,23044
2022-04-26,90062,25958,23075
2022-05-03,90062,25988,23114
2022-05-10,90062,26016,23140
2022-05-17,90062,26046,23164
2022-05-24,90062,26079,23192
2022-05-31,90062,26096,23215
2022-06-07,90062,26121,23236
2022-06-14,90062,26143,23259
2022-06-21,90062,26168,23282
2022-06-28,90062,26202,23292
2022-04-01,90063,41878,37965
2022-04-05,90063,41912,38014
2022-04-12,90063,41960,38066
2022-04-19,90063,42013,38119
2022-04-26,90063,42044,38163
2022-05-03,90063,42102,38214
2022-05-10,90063,42147,38242
2022-05-17,90063,42172,38266
2022-05-24,90063,42209,38317
2022-05-31,90063,42252,38352
2022-06-07,90063,42279,38381
2022-06-14,90063,42316,38409
2022-06-21,90063,42338,38439
2022-06-28,90063,42381,38471
2022-04-01,90064,25255,23317
2022-04-05,90064,25292,23333
2022-04-12,90064,25311,23355
2022-04-19,90064,25339,23375
2022-04-26,90064,25358,23391
2022-05-03,90064,25376,23409
2022-05-10,90064,25394,23426
2022-05-17,90064,25411,23441
2022-05-24,90064,25441,23467
2022-05-31,90064,25461,23481
2022-06-07,90064,25483,23494
2022-06-14,90064,25510,23508
2022-06-21,90064,25536,23521
2022-06-28,90064,25609,23540
2022-04-01,90065,37791,34949
2022-04-05,90065,37817,34992
2022-04-12,90065,37853,35027
2022-04-19,90065,37880,35052
2022-04-26,90065,37897,35077
2022-05-03,90065,37920,35105
2022-05-10,90065,37936,35139
2022-05-17,90065,37959,35163
2022-05-24,90065,37980,35191
2022-05-31,90065,38003,35214
2022-06-07,90065,38026,35239
2022-06-14,90065,38041,35262
2022-06-21,90065,38070,35276
2022-06-28,90065,38196,35305
2022-04-01,90066,47680,44142
2022-04-05,90066,47726,44173
2022-04-12,90066,47753,44219
2022-04-19,90066,47793,44261
2022-04-26,90066,47830,44289
2022-05-03,90066,47851,44315
2022-05-10,90066,47885,44346
2022-05-17,90066,47934,44373
2022-05-24,90066,47972,44398
2022-05-31,90066,47995,44414
2022-06-07,90066,48032,44452
2022-06-14,90066,48066,44483
2022-06-21,90066,48109,44506
2022-06-28,90066,48240,44530
2022-04-01,90067,3369,2979
2022-04-05,90067,3370,2986
2022-04-12,90067,3377,2996
2022-04-19,90067,3377,3004
2022-04-26,90067,3383,3004
2022-05-03,90067,3388,3007
2022-05-10,90067,3390,3013
2022-05-17,90067,3391,3016
2022-05-24,90067,3394,3021
2022-05-31,90067,3398,3022
2022-06-07,90067,3398,3023
2022-06-14,90067,3399,3024
2022-06-21,90067,3402,3025
2022-06-28,90067,3406,3026
2022-04-01,90068,19316,17404
2022-04-05,90068,19331,17425
2022-04-12,90068,19359,17441
2022-04-19,90068,19381,17460
2022-04-26,90068,19393,17474
2022-05-03,90068,19406,17478
2022-05-10,90068,19422,17494
2022-05-17,90068,19438,17505
2022-05-24,90068,19454,17516
2022-05-31,90068,19464,17530
2022-06-07,90068,19478,17544
2022-06-14,90068,19490,17556
2022-06-21,90068,19502,17564
2022-06-28,90068,19546,17578
2022-04-01,90069,19627,17399
2022-04-05,90069,19645,17418
2022-04-12,90069,19678,17438
2022-04-19,90069,19693,17463
2022-04-26,90069,19704,17480
2022-05-03,90069,19725,17501
2022-05-10,90069,19738,17508
2022-05-17,90069,19752,17522
2022-05-24,90069,19768,17534
2022-05-31,90069,19776,17545
2022-06-07,90069,19790,17560
2022-06-14,90069,19806,17572
2022-06-21,90069,19822,17585
2022-06-28,90069,19844,17594
2022-04-01,90071,1455,948
2022-04-05,90071,1462,948
2022-04-12,90071,1470,950
2022-04-19,90071,1471,951
2022-04-26,90071,1483,952
2022-05-03,90071,1485,952
2022-05-10,90071,1487,955
2022-05-17,90071,1489,956
2022-05-24,90071,1502,956
2022-05-31,90071,1502,956
2022-06-07,90071,1509,957
2022-06-14,90071,1509,958
2022-06-21,90071,1513,958
2022-06-28,90071,1515,961
2022-04-01,90077,7955,7296
2022-04-05,90077,7960,7311
2022-04-12,90077,7970,7322
2022-04-19,90077,7981,7327
2022-04-26,90077,7987,7332
2022-05-03,90077,7995,7341
2022-05-10,90077,7999,7349
2022-05-17,90077,8003,7358
2022-05-24,90077,8013,7366
2022-05-31,90077,8021,7372
2022-06-07,90077,8025,7376
2022-06-14,90077,8031,7384
2022-06-21,90077,8038,7387
2022-06-28,90077,8062,7389
2022-04-01,90094,8404,7655
2022-04-05,90094,8409,7667
2022-04-12,90094,8410,7676
2022-04-19,90094,8423,7687
