date,county,cases,deaths,new_cases,new_deaths
2022-12-04,Alameda,361968,2041,2874,7
2022-12-05,Alameda,362527,2042,2835,7
2022-12-06,Alameda,362982,2043,2833,8
2022-12-07,Alameda,363449,2043,2867,7
2022-12-08,Alameda,363839,2043,2823,6
2022-12-09,Alameda,364257,2046,2825,9
2022-12-10,Alameda,364537,2046,2827,8
2022-12-11,Alameda,364785,2048,2817,7
2022-12-12,Alameda,365221,2052,2694,10
2022-12-13,Alameda,365634,2052,2652,9
2022-12-14,Alameda,366029,2053,2580,10
2022-12-15,Alameda,366365,2056,2526,13
2022-12-16,Alameda,366697,2057,2440,11
2022-12-17,Alameda,366935,2058,2398,12
2022-12-18,Alameda,367156,2058,2371,10
2022-12-19,Alameda,367572,2060,2351,8
2022-12-20,Alameda,367927,2064,2293,12
2022-12-21,Alameda,368263,2065,2234,12
2022-12-22,Alameda,368596,2065,2231,9
2022-12-23,Alameda,368936,2067,2239,10
2022-12-24,Alameda,369110,2067,2175,9
2022-12-25,Alameda,369251,2069,2095,11
2022-12-26,Alameda,369543,2070,1971,10
2022-12-27,Alameda,369909,2071,1982,7
2022-12-28,Alameda,370261,2073,1998,8
2022-12-29,Alameda,370607,2073,2011,8
2022-12-30,Alameda,370884,2074,1948,7
2022-12-31,Alameda,371051,2079,1941,12
2022-10-01,Alpine,135,0,1,0
2022-10-02,Alpine,135,0,1,0
2022-10-03,Alpine,135,0,1,0
2022-10-04,Alpine,135,0,1,0
2022-10-05,Alpine,135,0,1,0
2022-10-06,Alpine,135,0,0,0
2022-10-07,Alpine,135,0,0,0
2022-10-08,Alpine,135,0,0,0
2022-10-09,Alpine,135,0,0,0
2022-10-10,Alpine,135,0,0,0
2022-10-11,Alpine,135,0,0,0
2022-10-12,Alpine,135,0,0,0
2022-10-13,Alpine,136,0,1,0
2022-10-14,Alpine,136,0,1,0
2022-10-15,Alpine,136,0,1,0
2022-10-16,Alpine,136,0,1,0
2022-10-17,Alpine,136,0,1,0
2022-10-18,Alpine,136,0,1,0
2022-10-19,Alpine,136,0,1,0
2022-10-20,Alpine,136,0,0,0
2022-10-21,Alpine,136,0,0,0
2022-10-22,Alpine,136,0,0,0
2022-10-23,Alpine,136,0,0,0
2022-10-24,Alpine,136,0,0,0
2022-10-25,Alpine,136,0,0,0
2022-10-26,Alpine,136,0,0,0
2022-10-27,Alpine,136,0,0,0
2022-10-28,Alpine,136,0,0,0
2022-10-29,Alpine,136,0,0,0
2022-10-30,Alpine,136,0,0,0
2022-10-31,Alpine,136,0,0,0
2022-11-01,Alpine,136,0,0,0
2022-11-02,Alpine,136,0,0,0
2022-11-03,Alpine,136,0,0,0
2022-11-04,Alpine,136,0,0,0
2022-11-05,Alpine,136,0,0,0
2022-11-06,Alpine,136,0,0,0
2022-11-07,Alpine,136,0,0,0
2022-11-08,Alpine,137,0,1,0
2022-11-09,Alpine,137,0,1,0
2022-11-10,Alpine,137,0,1,0
2022-11-11,Alpine,137,0,1,0
2022-11-12,Alpine,137,0,1,0
2022-11-13,Alpine,137,0,1,0
2022-11-14,Alpine,138,0,2,0
2022-11-15,Alpine,138,0,1,0
2022-11-16,Alpine,138,0,1,0
2022-11-17,Alpine,138,0,1,0
2022-11-18,Alpine,139,0,2,0
2022-11-19,Alpine,139,0,2,0
2022-11-20,Alpine,139,0,2,0
2022-11-21,Alpine,139,0,1,0
2022-11-22,Alpine,139,0,1,0
2022-11-23,Alpine,139,0,1,0
2022-11-24,Alpine,139,0,1,0
2022-11-25,Alpine,139,0,0,0
2022-11-26,Alpine,139,0,0,0
2022-11-27,Alpine,139,0,0,0
2022-11-28,Alpine,139,0,0,0
2022-11-29,Alpine,139,0,0,0
2022-11-30,Alpine,139,0,0,0
2022-12-01,Alpine,139,0,0,0
2022-12-02,Alpine,139,0,0,0
2022-12-03,Alpine,139,0,0,0
2022-12-04,Alpine,139,0,0,0
2022-12-05,Alpine,139,0,0,0
2022-12-06,Alpine,139,0,0,0
2022-12-07,Alpine,139,0,0,0
2022-12-08,Alpine,139,0,0,0
2022-12-09,Alpine,139,0,0,0
2022-12-10,Alpine,139,0,0,0
2022-12-11,Alpine,139,0,0,0
2022-12-12,Alpine,139,0,0,0
2022-12-13,Alpine,139,0,0,0
2022-12-14,Alpine,139,0,0,0
2022-12-15,Alpine,139,0,0,0
2022-12-16,Alpine,139,0,0,0
2022-12-17,Alpine,139,0,0,0
2022-12-18,Alpine,139,0,0,0
2022-12-19,Alpine,139,0,0,0
2022-12-20,Alpine,139,0,0,0
2022-12-21,Alpine,139,0,0,0
2022-12-22,Alpine,139,0,0,0
2022-12-23,Alpine,139,0,0,0
2022-12-24,Alpine,139,0,0,0
2022-12-25,Alpine,139,0,0,0
2022-12-26,Alpine,139,0,0,0
2022-12-27,Alpine,139,0,0,0
2022-12-28,Alpine,139,0,0,0
2022-12-29,Alpine,139,0,0,0
2022-12-30,Alpine,139,0,0,0
2022-12-31,Alpine,139,0,0,0
2022-10-01,Amador,9997,93,18,0
2022-10-02,Amador,9999,93,18,0
2022-10-03,Amador,9999,93,14,0
2022-10-04,Amador,10001,93,15,0
2022-10-05,Amador,10003,93,13,0
2022-10-06,Amador,10005,93,13,0
2022-10-07,Amador,10007,93,12,0
2022-10-08,Amador,10009,93,12,0
2022-10-09,Amador,10010,93,11,0
2022-10-10,Amador,10012,93,13,0
2022-10-11,Amador,10015,93,14,0
2022-10-12,Amador,10019,93,16,0
2022-10-13,Amador,10021,93,16,0
2022-10-14,Amador,10023,93,16,0
2022-10-15,Amador,10023,93,14,0
2022-10-16,Amador,10025,93,15,0
2022-10-17,Amador,10027,93,15,0
2022-10-18,Amador,10031,93,16,0
2022-10-19,Amador,10034,93,15,0
2022-10-20,Amador,10036,93,15,0
2022-10-21,Amador,10041,93,18,0
2022-10-22,Amador,10042,93,19,0
2022-10-23,Amador,10044,93,19,0
2022-10-24,Amador,10045,93,18,0
2022-10-25,Amador,10047,93,16,0
2022-10-26,Amador,10049,93,15,0
2022-10-27,Amador,10050,94,14,1
2022-10-28,Amador,10051,94,10,1
2022-10-29,Amador,10057,94,15,1
2022-10-30,Amador,10059,94,15,1
2022-10-31,Amador,10063,94,18,1
2022-11-01,Amador,10064,94,17,1
2022-11-02,Amador,10070,94,21,1
2022-11-03,Amador,10080,94,30,0
2022-11-04,Amador,10085,94,34,0
2022-11-05,Amador,10088,94,31,0
2022-11-06,Amador,10090,94,31,0
2022-11-07,Amador,10095,94,32,0
2022-11-08,Amador,10099,94,35,0
2022-11-09,Amador,10101,94,31,0
2022-11-10,Amador,10103,94,23,0
2022-11-11,Amador,10103,94,18,0
2022-11-12,Amador,10111,94,23,0
2022-11-13,Amador,10112,94,22,0
2022-11-14,Amador,10115,94,20,0
2022-11-15,Amador,10115,94,16,0
2022-11-16,Amador,10121,94,20,0
2022-11-17,Amador,10128,94,25,0
2022-11-18,Amador,10131,94,28,0
2022-11-19,Amador,10137,94,26,0
2022-11-20,Amador,10140,94,28,0
2022-11-21,Amador,10143,94,28,0
2022-11-22,Amador,10148,94,33,0
2022-11-23,Amador,10152,94,31,0
2022-11-24,Amador,10155,94,27,0
2022-11-25,Amador,10158,94,27,0
2022-11-26,Amador,10165,95,28,1
2022-11-27,Amador,10170,95,30,1
2022-11-28,Amador,10175,95,32,1
2022-11-29,Amador,10183,95,35,1
2022-11-30,Amador,10187,95,35,1
2022-12-01,Amador,10193,95,38,1
2022-12-02,Amador,10199,95,41,1
2022-12-03,Amador,10205,95,40,0
2022-12-04,Amador,10212,95,42,0
2022-12-05,Amador,10216,95,41,0
2022-12-06,Amador,10221,95,38,0
2022-12-07,Amador,10229,95,42,0
2022-12-08,Amador,10232,95,39,0
2022-12-09,Amador,10238,95,39,0
2022-12-10,Amador,10242,95,37,0
2022-12-11,Amador,10246,95,34,0
2022-12-12,Amador,10248,95,32,0
2022-12-13,Amador,10256,95,35,0
2022-12-14,Amador,10260,95,31,0
2022-12-15,Amador,10262,95,30,0
2022-12-16,Amador,10271,95,33,0
2022-12-17,Amador,10277,95,35,0
2022-12-18,Amador,10284,95,38,0
2022-12-19,Amador,10290,95,42,0
2022-12-20,Amador,10305,96,49,1
2022-12-21,Amador,10311,96,51,1
2022-12-22,Amador,10314,96,52,1
2022-12-23,Amador,10321,96,50,1
2022-12-24,Amador,10326,96,49,1
2022-12-25,Amador,10328,96,44,1
2022-12-26,Amador,10334,96,44,1
2022-12-27,Amador,10339,96,34,0
2022-12-28,Amador,10349,96,38,0
2022-12-29,Amador,10358,96,44,0
2022-12-30,Amador,10364,97,43,1
2022-12-31,Amador,10364,97,38,1
2022-10-01,Butte,39556,464,73,2
2022-10-02,Butte,39567,464,77,2
2022-10-03,Butte,39579,464,67,2
2022-10-04,Butte,39594,464,70,2
2022-10-05,Butte,39606,465,74,3
2022-10-06,Butte,39613,465,74,2
2022-10-07,Butte,39622,465,77,1
2022-10-08,Butte,39623,465,67,1
2022-10-09,Butte,39628,465,61,1
2022-10-10,Butte,39636,466,57,2
2022-10-11,Butte,39647,466,53,2
2022-10-12,Butte,39662,466,56,1
2022-10-13,Butte,39671,466,58,1
2022-10-14,Butte,39681,466,59,1
2022-10-15,Butte,39689,466,66,1
2022-10-16,Butte,39692,466,64,1
2022-10-17,Butte,39712,466,76,0
2022-10-18,Butte,39727,466,80,0
2022-10-19,Butte,39736,466,74,0
2022-10-20,Butte,39743,466,72,0
2022-10-21,Butte,39750,466,69,0
2022-10-22,Butte,39762,467,73,1
2022-10-23,Butte,39768,467,76,1
2022-10-24,Butte,39780,467,68,1
2022-10-25,Butte,39794,467,67,1
2022-10-26,Butte,39810,467,74,1
2022-10-27,Butte,39821,467,78,1
2022-10-28,Butte,39828,467,78,1
2022-10-29,Butte,39834,467,72,0
2022-10-30,Butte,39841,467,73,0
2022-10-31,Butte,39862,467,82,0
2022-11-01,Butte,39880,467,86,0
2022-11-02,Butte,39895,467,85,0
2022-11-03,Butte,39913,467,92,0
2022-11-04,Butte,39930,467,102,0
2022-11-05,Butte,39939,467,105,0
2022-11-06,Butte,39948,467,107,0
2022-11-07,Butte,39980,467,118,0
2022-11-08,Butte,39996,467,116,0
2022-11-09,Butte,40014,467,119,0
2022-11-10,Butte,40037,467,124,0
2022-11-11,Butte,40051,467,121,0
2022-11-12,Butte,40059,467,120,0
2022-11-13,Butte,40071,467,123,0
2022-11-14,Butte,40100,467,120,0
2022-11-15,Butte,40125,467,129,0
2022-11-16,Butte,40142,467,128,0
2022-11-17,Butte,40165,467,128,0
2022-11-18,Butte,40188,467,137,0
2022-11-19,Butte,40200,467,141,0
2022-11-20,Butte,40212,467,141,0
2022-11-21,Butte,40243,467,143,0
2022-11-22,Butte,40277,467,152,0
2022-11-23,Butte,40305,467,163,0
2022-11-24,Butte,40322,467,157,0
2022-11-25,Butte,40361,467,173,0
2022-11-26,Butte,40378,467,178,0
2022-11-27,Butte,40402,467,190,0
2022-11-28,Butte,40447,467,204,0
2022-11-29,Butte,40486,468,209,1
2022-11-30,Butte,40529,468,224,1
2022-12-01,Butte,40565,469,243,2
2022-12-02,Butte,40593,470,232,3
2022-12-03,Butte,40608,471,230,4
2022-12-04,Butte,40624,473,222,6
2022-12-05,Butte,40686,474,239,7
2022-12-06,Butte,40724,475,238,7
2022-12-07,Butte,40753,475,224,7
2022-12-08,Butte,40785,475,220,6
2022-12-09,Butte,40812,475,219,5
2022-12-10,Butte,40827,476,219,5
2022-12-11,Butte,40841,476,217,3
2022-12-12,Butte,40868,476,182,2
2022-12-13,Butte,40890,476,166,1
2022-12-14,Butte,40920,476,167,1
2022-12-15,Butte,40934,476,149,1
2022-12-16,Butte,40953,476,141,1
2022-12-17,Butte,40961,476,134,0
2022-12-18,Butte,40978,478,137,2
2022-12-19,Butte,40996,479,128,3
2022-12-20,Butte,41016,479,126,3
2022-12-21,Butte,41032,479,112,3
2022-12-22,Butte,41051,479,117,3
2022-12-23,Butte,41061,479,108,3
2022-12-24,Butte,41069,479,108,3
2022-12-25,Butte,41077,479,99,1
2022-12-26,Butte,41091,479,95,0
2022-12-27,Butte,41119,479,103,0
2022-12-28,Butte,41141,479,109,0
2022-12-29,Butte,41152,479,101,0
2022-12-30,Butte,41165,479,104,0
2022-12-31,Butte,41169,482,100,3
2022-10-01,Calaveras,8518,134,22,1
2022-10-02,Calaveras,8518,134,19,0
2022-10-03,Calaveras,8522,134,19,0
2022-10-04,Calaveras,8523,135,17,1
2022-10-05,Calaveras,8524,135,16,1
2022-10-06,Calaveras,8526,135,16,1
2022-10-07,Calaveras,8528,135,13,1
2022-10-08,Calaveras,8529,135,11,1
2022-10-09,Calaveras,8531,135,13,1
2022-10-10,Calaveras,8534,135,12,1
2022-10-11,Calaveras,8534,135,11,0
2022-10-12,Calaveras,8538,135,14,0
2022-10-13,Calaveras,8543,135,17,0
2022-10-14,Calaveras,8545,135,17,0
2022-10-15,Calaveras,8549,135,20,0
2022-10-16,Calaveras,8552,135,21,0
2022-10-17,Calaveras,8553,135,19,0
2022-10-18,Calaveras,8557,135,23,0
2022-10-19,Calaveras,8562,135,24,0
2022-10-20,Calaveras,8564,135,21,0
2022-10-21,Calaveras,8565,135,20,0
2022-10-22,Calaveras,8565,135,16,0
2022-10-23,Calaveras,8568,135,16,0
2022-10-24,Calaveras,8573,135,20,0
2022-10-25,Calaveras,8573,135,16,0
2022-10-26,Calaveras,8575,135,13,0
2022-10-27,Calaveras,8576,135,12,0
2022-10-28,Calaveras,8578,135,13,0
2022-10-29,Calaveras,8578,135,13,0
2022-10-30,Calaveras,8584,135,16,0
2022-10-31,Calaveras,8586,135,13,0
2022-11-01,Calaveras,8588,135,15,0
2022-11-02,Calaveras,8590,135,15,0
2022-11-03,Calaveras,8595,135,19,0
2022-11-04,Calaveras,8596,135,18,0
2022-11-05,Calaveras,8597,135,19,0
2022-11-06,Calaveras,8598,135,14,0
2022-11-07,Calaveras,8602,135,16,0
2022-11-08,Calaveras,8608,135,20,0
2022-11-09,Calaveras,8611,135,21,0
2022-11-10,Calaveras,8617,135,22,0
2022-11-11,Calaveras,8620,135,24,0
2022-11-12,Calaveras,8623,135,26,0
2022-11-13,Calaveras,8629,135,31,0
2022-11-14,Calaveras,8632,135,30,0
2022-11-15,Calaveras,8638,135,30,0
2022-11-16,Calaveras,8644,135,33,0
2022-11-17,Calaveras,8651,135,34,0
2022-11-18,Calaveras,8656,135,36,0
2022-11-19,Calaveras,8661,135,38,0
2022-11-20,Calaveras,8664,135,35,0
2022-11-21,Calaveras,8672,135,40,0
2022-11-22,Calaveras,8677,135,39,0
2022-11-23,Calaveras,8679,135,35,0
2022-11-24,Calaveras,8685,135,34,0
2022-11-25,Calaveras,8692,135,36,0
2022-11-26,Calaveras,8695,135,34,0
2022-11-27,Calaveras,8698,135,34,0
2022-11-28,Calaveras,8704,135,32,0
2022-11-29,Calaveras,8713,135,36,0
2022-11-30,Calaveras,8720,135,41,0
2022-12-01,Calaveras,8725,135,40,0
2022-12-02,Calaveras,8732,135,40,0
2022-12-03,Calaveras,8735,135,40,0
2022-12-04,Calaveras,8738,135,40,0
2022-12-05,Calaveras,8749,135,45,0
2022-12-06,Calaveras,8755,135,42,0
2022-12-07,Calaveras,8761,135,41,0
2022-12-08,Calaveras,8766,135,41,0
2022-12-09,Calaveras,8770,135,38,0
2022-12-10,Calaveras,8775,135,40,0
2022-12-11,Calaveras,8780,135,42,0
2022-12-12,Calaveras,8790,135,41,0
2022-12-13,Calaveras,8794,135,39,0
2022-12-14,Calaveras,8797,136,36,1
2022-12-15,Calaveras,8803,136,37,1
2022-12-16,Calaveras,8806,136,36,1
2022-12-17,Calaveras,8810,136,35,1
2022-12-18,Calaveras,8814,136,34,1
2022-12-19,Calaveras,8819,136,29,1
2022-12-20,Calaveras,8822,137,28,2
2022-12-21,Calaveras,8830,137,33,1
2022-12-22,Calaveras,8837,137,34,1
2022-12-23,Calaveras,8837,137,31,1
2022-12-24,Calaveras,8838,137,28,1
2022-12-25,Calaveras,8839,137,25,1
2022-12-26,Calaveras,8843,137,24,1
2022-12-27,Calaveras,8850,137,28,0
2022-12-28,Calaveras,8857,139,27,2
2022-12-29,Calaveras,8864,139,27,2
2022-12-30,Calaveras,8868,139,31,2
2022-12-31,Calaveras,8872,139,34,2
2022-10-01,Colusa,3801,22,8,0
2022-10-02,Colusa,3801,22,7,0
2022-10-03,Colusa,3803,22,7,0
2022-10-04,Colusa,3803,22,4,0
2022-10-05,Colusa,3803,22,4,0
2022-10-06,Colusa,3804,22,5,0
2022-10-07,Colusa,3804,22,4,0
2022-10-08,Colusa,3804,22,3,0
2022-10-09,Colusa,3804,22,3,0
2022-10-10,Colusa,3804,22,1,0
2022-10-11,Colusa,3805,22,2,0
2022-10-12,Colusa,3806,22,3,0
2022-10-13,Colusa,3806,22,2,0
2022-10-14,Colusa,3806,22,2,0
2022-10-15,Colusa,3807,22,3,0
2022-10-16,Colusa,3807,22,3,0
2022-10-17,Colusa,3808,22,4,0
2022-10-18,Colusa,3808,22,3,0
2022-10-19,Colusa,3809,22,3,0
2022-10-20,Colusa,3810,22,4,0
2022-10-21,Colusa,3810,22,4,0
2022-10-22,Colusa,3811,22,4,0
2022-10-23,Colusa,3811,22,4,0
2022-10-24,Colusa,3811,22,3,0
2022-10-25,Colusa,3813,22,5,0
2022-10-26,Colusa,3814,22,5,0
2022-10-27,Colusa,3817,22,7,0
2022-10-28,Colusa,3820,22,10,0
2022-10-29,Colusa,3820,22,9,0
2022-10-30,Colusa,3821,22,10,0
2022-10-31,Colusa,3822,22,11,0
2022-11-01,Colusa,3822,22,9,0
2022-11-02,Colusa,3822,22,8,0
2022-11-03,Colusa,3822,22,5,0
2022-11-04,Colusa,3822,22,2,0
2022-11-05,Colusa,3822,22,2,0
2022-11-06,Colusa,3824,22,3,0
2022-11-07,Colusa,3824,22,2,0
2022-11-08,Colusa,3825,22,3,0
2022-11-09,Colusa,3826,22,4,0
2022-11-10,Colusa,3827,22,5,0
2022-11-11,Colusa,3827,22,5,0
2022-11-12,Colusa,3832,22,10,0
2022-11-13,Colusa,3833,22,9,0
2022-11-14,Colusa,3835,22,11,0
2022-11-15,Colusa,3835,22,10,0
2022-11-16,Colusa,3836,22,10,0
2022-11-17,Colusa,3838,22,11,0
2022-11-18,Colusa,3838,22,11,0
2022-11-19,Colusa,3840,22,8,0
2022-11-20,Colusa,3842,22,9,0
2022-11-21,Colusa,3844,22,9,0
2022-11-22,Colusa,3846,22,11,0
2022-11-23,Colusa,3847,22,11,0
2022-11-24,Colusa,3847,22,9,0
2022-11-25,Colusa,3850,22,12,0
2022-11-26,Colusa,3852,22,12,0
2022-11-27,Colusa,3855,22,13,0
2022-11-28,Colusa,3858,22,14,0
2022-11-29,Colusa,3863,22,17,0
2022-11-30,Colusa,3864,22,17,0
2022-12-01,Colusa,3867,22,20,0
2022-12-02,Colusa,3867,22,17,0
2022-12-03,Colusa,3867,22,15,0
2022-12-04,Colusa,3869,22,14,0
2022-12-05,Colusa,3871,22,13,0
2022-12-06,Colusa,3872,22,9,0
2022-12-07,Colusa,3873,22,9,0
2022-12-08,Colusa,3873,22,6,0
2022-12-09,Colusa,3877,22,10,0
2022-12-10,Colusa,3881,22,14,0
2022-12-11,Colusa,3882,22,13,0
2022-12-12,Colusa,3883,22,12,0
2022-12-13,Colusa,3884,22,12,0
2022-12-14,Colusa,3887,22,14,0
2022-12-15,Colusa,3891,22,18,0
2022-12-16,Colusa,3893,22,16,0
2022-12-17,Colusa,3894,22,13,0
2022-12-18,Colusa,3894,22,12,0
2022-12-19,Colusa,3895,22,12,0
2022-12-20,Colusa,3897,22,13,0
2022-12-21,Colusa,3898,22,11,0
2022-12-22,Colusa,3901,22,10,0
2022-12-23,Colusa,3906,22,13,0
2022-12-24,Colusa,3908,22,14,0
2022-12-25,Colusa,3908,22,14,0
2022-12-26,Colusa,3909,22,14,0
2022-12-27,Colusa,3909,22,12,0
2022-12-28,Colusa,3910,22,12,0
2022-12-29,Colusa,3912,22,11,0
2022-12-30,Colusa,3912,22,6,0
2022-12-31,Colusa,3912,22,4,0
2022-10-01,Contra Costa,251859,1463,791,5
2022-10-02,Contra Costa,251933,1463,778,4
2022-10-03,Contra Costa,252047,1463,740,3
2022-10-04,Contra Costa,252162,1466,720,5
2022-10-05,Contra Costa,252247,1466,694,5
2022-10-06,Contra Costa,252342,1466,679,4
2022-10-07,Contra Costa,252435,1467,671,4
2022-10-08,Contra Costa,252517,1468,658,5
2022-10-09,Contra Costa,252597,1468,664,5
2022-10-10,Contra Costa,252709,1470,662,7
2022-10-11,Contra Costa,252829,1470,667,4
2022-10-12,Contra Costa,252944,1471,697,5
2022-10-13,Contra Costa,253039,1472,697,6
2022-10-14,Contra Costa,253124,1472,689,5
2022-10-15,Contra Costa,253186,1472,669,4
2022-10-16,Contra Costa,253258,1473,661,5
2022-10-17,Contra Costa,253384,1474,675,4
2022-10-18,Contra Costa,253492,1475,663,5
2022-10-19,Contra Costa,253580,1476,636,5
2022-10-20,Contra Costa,253663,1476,624,4
2022-10-21,Contra Costa,253765,1477,641,5
2022-10-22,Contra Costa,253834,1478,648,6
2022-10-23,Contra Costa,253901,1479,643,6
2022-10-24,Contra Costa,254009,1479,625,5
2022-10-25,Contra Costa,254128,1481,636,6
2022-10-26,Contra Costa,254234,1481,654,5
2022-10-27,Contra Costa,254325,1482,662,6
2022-10-28,Contra Costa,254423,1482,658,5
2022-10-29,Contra Costa,254507,1483,673,5
2022-10-30,Contra Costa,254597,1485,696,6
2022-10-31,Contra Costa,254755,1485,746,6
2022-11-01,Contra Costa,254901,1485,773,4
2022-11-02,Contra Costa,255014,1485,780,4
2022-11-03,Contra Costa,255140,1486,815,4
2022-11-04,Contra Costa,255273,1487,850,5
2022-11-05,Contra Costa,255369,1487,862,4
2022-11-06,Contra Costa,255478,1487,881,2
2022-11-07,Contra Costa,255635,1488,880,3
2022-11-08,Contra Costa,255780,1488,879,3
2022-11-09,Contra Costa,255914,1488,900,3
2022-11-10,Contra Costa,256051,1489,911,3
2022-11-11,Contra Costa,256174,1489,901,2
2022-11-12,Contra Costa,256280,1489,911,2
2022-11-13,Contra Costa,256407,1489,929,2
2022-11-14,Contra Costa,256603,1489,968,1
2022-11-15,Contra Costa,256755,1489,975,1
2022-11-16,Contra Costa,256912,1490,998,2
2022-11-17,Contra Costa,257046,1491,995,2
2022-11-18,Contra Costa,257200,1492,1026,3
2022-11-19,Contra Costa,257320,1492,1040,3
2022-11-20,Contra Costa,257419,1492,1012,3
2022-11-21,Contra Costa,257632,1492,1029,3
2022-11-22,Contra Costa,257812,1492,1057,3
2022-11-23,Contra Costa,258054,1492,1142,2
2022-11-24,Contra Costa,258168,1492,1122,1
2022-11-25,Contra Costa,258349,1493,1149,1
2022-11-26,Contra Costa,258517,1493,1197,1
2022-11-27,Contra Costa,258742,1495,1323,3
2022-11-28,Contra Costa,259103,1496,1471,4
2022-11-29,Contra Costa,259408,1496,1596,4
2022-11-30,Contra Costa,259677,1496,1623,4
2022-12-01,Contra Costa,259936,1496,1768,4
2022-12-02,Contra Costa,260179,1496,1830,3
2022-12-03,Contra Costa,260341,1496,1824,3
2022-12-04,Contra Costa,260520,1496,1778,1
2022-12-05,Contra Costa,260883,1496,1780,0
2022-12-06,Contra Costa,261155,1499,1747,3
2022-12-07,Contra Costa,261469,1499,1792,3
2022-12-08,Contra Costa,261704,1500,1768,4
2022-12-09,Contra Costa,261939,1503,1760,7
2022-12-10,Contra Costa,262091,1503,1750,7
2022-12-11,Contra Costa,262266,1505,1746,9
2022-12-12,Contra Costa,262619,1507,1736,11
2022-12-13,Contra Costa,262905,1509,1750,10
2022-12-14,Contra Costa,263176,1509,1707,10
2022-12-15,Contra Costa,263389,1509,1685,9
2022-12-16,Contra Costa,263638,1509,1699,6
2022-12-17,Contra Costa,263826,1510,1735,7
2022-12-18,Contra Costa,264014,1513,1748,8
2022-12-19,Contra Costa,264334,1513,1715,6
2022-12-20,Contra Costa,264599,1513,1694,4
2022-12-21,Contra Costa,264834,1516,1658,7
2022-12-22,Contra Costa,265067,1516,1678,7
2022-12-23,Contra Costa,265318,1517,1680,8
2022-12-24,Contra Costa,265449,1518,1623,8
2022-12-25,Contra Costa,265536,1522,1522,9
2022-12-26,Contra Costa,265787,1524,1453,11
2022-12-27,Contra Costa,266088,1524,1489,11
2022-12-28,Contra Costa,266364,1526,1530,10
2022-12-29,Contra Costa,266598,1527,1531,11
2022-12-30,Contra Costa,266767,1527,1449,10
2022-12-31,Contra Costa,266879,1527,1430,9
2022-10-01,Del Norte,7448,55,15,0
2022-10-02,Del Norte,7450,55,14,0
2022-10-03,Del Norte,7453,55,12,0
2022-10-04,Del Norte,7454,55,12,0
2022-10-05,Del Norte,7456,55,14,0
