date,county,cases,deaths,new_cases,new_deaths
2022-01-01,Alameda,146751,1555,14429,7
2022-01-02,Alameda,148638,1557,15228,7
2022-01-03,Alameda,153207,1557,17674,5
2022-01-04,Alameda,159345,1558,21129,6
2022-01-05,Alameda,164967,1559,23585,6
2022-01-06,Alameda,170077,1563,25451,10
2022-01-07,Alameda,175325,1567,29396,13
2022-01-08,Alameda,178015,1568,31264,13
2022-01-09,Alameda,179915,1570,31277,13
2022-01-10,Alameda,184413,1571,31206,14
2022-01-11,Alameda,189476,1574,30131,16
2022-01-12,Alameda,193910,1576,28943,17
2022-01-13,Alameda,198469,1580,28392,17
2022-01-14,Alameda,202709,1587,27384,20
2022-01-15,Alameda,204740,1590,26725,22
2022-01-16,Alameda,206081,1599,26166,29
2022-01-17,Alameda,209122,1604,24709,33
2022-01-18,Alameda,213781,1611,24305,37
2022-01-19,Alameda,217118,1614,23208,38
2022-01-20,Alameda,220485,1621,22016,41
2022-01-21,Alameda,223542,1625,20833,38
2022-01-22,Alameda,225118,1632,20378,42
2022-01-23,Alameda,226177,1636,20096,37
2022-01-24,Alameda,228873,1643,19751,39
2022-01-25,Alameda,231341,1648,17560,37
2022-01-26,Alameda,233224,1651,16106,37
2022-01-27,Alameda,235115,1661,14630,40
2022-01-28,Alameda,236702,1669,13160,44
2022-01-29,Alameda,237647,1678,12529,46
2022-01-30,Alameda,238318,1689,12141,53
2022-01-31,Alameda,239873,1693,11000,50
2022-02-01,Alameda,241232,1700,9891,52
2022-02-02,Alameda,242303,1707,9079,56
2022-02-03,Alameda,243255,1712,8140,51
2022-02-04,Alameda,244031,1718,7329,49
2022-02-05,Alameda,244523,1724,6876,46
2022-02-06,Alameda,244938,1732,6620,43
2022-02-07,Alameda,245849,1737,5976,44
2022-02-08,Alameda,246568,1746,5336,46
2022-02-09,Alameda,247200,1755,4897,48
2022-02-10,Alameda,247735,1759,4480,47
2022-02-11,Alameda,248259,1765,4228,47
2022-02-12,Alameda,248544,1773,4021,49
2022-02-13,Alameda,248765,1775,3827,43
2022-02-14,Alameda,249254,1776,3405,39
2022-02-15,Alameda,249687,1780,3119,34
2022-02-16,Alameda,250042,1784,2842,29
2022-02-17,Alameda,250351,1789,2616,30
2022-02-18,Alameda,250618,1795,2359,30
2022-02-19,Alameda,250783,1797,2239,24
2022-02-20,Alameda,250955,1802,2190,27
2022-02-21,Alameda,251184,1804,1930,28
2022-02-22,Alameda,251467,1807,1780,27
2022-02-23,Alameda,251716,1811,1674,27
2022-02-24,Alameda,251941,1814,1590,25
2022-02-25,Alameda,252149,1815,1531,20
2022-02-26,Alameda,252273,1816,1490,19
2022-02-27,Alameda,252386,1816,1431,14
2022-02-28,Alameda,252659,1819,1475,15
2022-03-01,Alameda,252883,1819,1416,12
2022-03-02,Alameda,253053,1821,1337,10
2022-03-03,Alameda,253229,1823,1288,9
2022-03-04,Alameda,253347,1823,1198,8
2022-03-05,Alameda,253442,1824,1169,8
2022-03-06,Alameda,253559,1829,1173,13
2022-03-07,Alameda,253752,1830,1093,11
2022-03-08,Alameda,253961,1831,1078,12
2022-03-09,Alameda,254118,1833,1065,12
2022-03-10,Alameda,254250,1834,1021,11
2022-03-11,Alameda,254374,1836,1027,13
2022-03-12,Alameda,254437,1836,995,12
2022-03-13,Alameda,254504,1838,945,9
2022-03-14,Alameda,254631,1838,879,8
2022-03-15,Alameda,254743,1840,782,9
2022-03-16,Alameda,254877,1843,759,10
2022-03-17,Alameda,254976,1843,726,9
2022-03-18,Alameda,255077,1844,703,8
2022-03-19,Alameda,255138,1844,701,8
2022-03-20,Alameda,255215,1844,711,6
2022-03-21,Alameda,255352,1844,721,6
2022-03-22,Alameda,255578,1844,835,4
2022-03-23,Alameda,255701,1845,824,2
2022-03-24,Alameda,255835,1845,859,2
2022-03-25,Alameda,255949,1846,872,2
2022-03-26,Alameda,256013,1847,875,3
2022-03-27,Alameda,256093,1847,878,3
2022-03-28,Alameda,256280,1848,928,4
2022-03-29,Alameda,256434,1848,856,4
2022-03-30,Alameda,256559,1850,858,5
2022-03-31,Alameda,256690,1850,855,5
2022-01-01,Alpine,111,0,1,0
2022-01-02,Alpine,111,0,1,0
2022-01-03,Alpine,113,0,3,0
2022-01-04,Alpine,114,0,4,0
2022-01-05,Alpine,114,0,4,0
2022-01-06,Alpine,114,0,4,0
2022-01-07,Alpine,115,0,4,0
2022-01-08,Alpine,115,0,4,0
2022-01-09,Alpine,115,0,4,0
2022-01-10,Alpine,115,0,2,0
2022-01-11,Alpine,115,0,1,0
2022-01-12,Alpine,115,0,1,0
2022-01-13,Alpine,115,0,1,0
2022-01-14,Alpine,116,0,1,0
2022-01-15,Alpine,116,0,1,0
2022-01-16,Alpine,116,0,1,0
2022-01-17,Alpine,116,0,1,0
2022-01-18,Alpine,117,0,2,0
2022-01-19,Alpine,117,0,2,0
2022-01-20,Alpine,118,0,3,0
2022-01-21,Alpine,118,0,2,0
2022-01-22,Alpine,118,0,2,0
2022-01-23,Alpine,119,0,3,0
2022-01-24,Alpine,119,0,3,0
2022-01-25,Alpine,119,0,2,0
2022-01-26,Alpine,119,0,2,0
2022-01-27,Alpine,119,0,1,0
2022-01-28,Alpine,119,0,1,0
2022-01-29,Alpine,119,0,1,0
2022-01-30,Alpine,119,0,0,0
2022-01-31,Alpine,119,0,0,0
2022-02-01,Alpine,120,0,1,0
2022-02-02,Alpine,120,0,1,0
2022-02-03,Alpine,120,0,1,0
2022-02-04,Alpine,120,0,1,0
2022-02-05,Alpine,120,0,1,0
2022-02-06,Alpine,120,0,1,0
2022-02-07,Alpine,120,0,1,0
2022-02-08,Alpine,120,0,0,0
2022-02-09,Alpine,120,0,0,0
2022-02-10,Alpine,121,0,1,0
2022-02-11,Alpine,121,0,1,0
2022-02-12,Alpine,121,0,1,0
2022-02-13,Alpine,121,0,1,0
2022-02-14,Alpine,121,0,1,0
2022-02-15,Alpine,121,0,1,0
