date,county,cases,deaths,new_cases,new_deaths
2023-01-01,Alameda,371189,2082,1938,13
2023-01-02,Alameda,371399,2083,1856,13
2023-01-03,Alameda,371753,2085,1844,14
2023-01-04,Alameda,372002,2087,1741,14
2023-01-05,Alameda,372233,2088,1626,15
2023-01-06,Alameda,372455,2093,1571,19
2023-01-07,Alameda,372578,2093,1527,14
2023-01-08,Alameda,372678,2093,1489,11
2023-01-09,Alameda,372894,2094,1495,11
2023-01-10,Alameda,373068,2096,1315,11
2023-01-11,Alameda,373188,2097,1186,10
2023-01-12,Alameda,373333,2098,1100,10
2023-01-13,Alameda,373467,2098,1012,5
2023-01-14,Alameda,373559,2098,981,5
2023-01-15,Alameda,373645,2098,967,5
2023-01-16,Alameda,373762,2098,868,4
2023-01-17,Alameda,373904,2100,836,4
2023-01-18,Alameda,374016,2100,828,3
2023-01-19,Alameda,374136,2100,803,2
2023-01-20,Alameda,374241,2100,774,2
2023-01-21,Alameda,374300,2103,741,5
2023-01-22,Alameda,374378,2106,733,8
2023-01-23,Alameda,374505,2108,743,10
2023-01-24,Alameda,374629,2111,725,11
2023-01-25,Alameda,374743,2111,727,11
2023-01-26,Alameda,374878,2111,742,11
2023-01-27,Alameda,375032,2111,791,11
2023-01-28,Alameda,375121,2111,821,8
2023-01-29,Alameda,375201,2111,823,5
2023-01-30,Alameda,375353,2111,848,3
2023-01-31,Alameda,375508,2111,879,0
2023-02-01,Alameda,375664,2111,921,0
2023-02-02,Alameda,375830,2112,952,1
2023-02-03,Alameda,376009,2113,977,2
2023-02-04,Alameda,376112,2115,991,4
2023-02-05,Alameda,376231,2115,1030,4
2023-02-06,Alameda,376461,2115,1108,4
2023-02-07,Alameda,376668,2115,1160,4
2023-02-08,Alameda,376842,2115,1178,4
2023-02-09,Alameda,377015,2115,1185,3
2023-02-10,Alameda,377189,2115,1180,2
2023-02-11,Alameda,377272,2115,1160,0
2023-02-12,Alameda,377389,2117,1158,2
2023-02-13,Alameda,377581,2117,1120,2
2023-02-14,Alameda,377764,2118,1096,3
2023-02-15,Alameda,377902,2119,1060,4
2023-02-16,Alameda,378047,2119,1032,4
2023-02-17,Alameda,378217,2119,1028,4
2023-02-18,Alameda,378339,2119,1067,4
2023-02-19,Alameda,378443,2120,1054,3
2023-02-20,Alameda,378600,2120,1019,3
2023-02-21,Alameda,378838,2120,1074,2
2023-02-22,Alameda,379016,2120,1114,1
2023-02-23,Alameda,379166,2120,1119,1
2023-02-24,Alameda,379326,2121,1109,2
2023-02-25,Alameda,379427,2122,1088,3
2023-02-26,Alameda,379538,2123,1095,3
2023-02-27,Alameda,379727,2125,1127,5
2023-02-28,Alameda,379877,2125,1039,5
2023-03-01,Alameda,380052,2125,1036,5
2023-03-02,Alameda,380182,2125,1016,5
2023-03-03,Alameda,380321,2126,995,5
2023-03-04,Alameda,380414,2127,987,5
2023-03-05,Alameda,380498,2128,960,5
2023-03-06,Alameda,380654,2129,927,4
2023-03-07,Alameda,380793,2129,916,4
2023-03-08,Alameda,380935,2129,883,4
2023-03-09,Alameda,381072,2129,890,4
2023-03-10,Alameda,381182,2130,861,4
2023-03-11,Alameda,381283,2131,869,4
2023-03-12,Alameda,381355,2131,857,3
2023-03-13,Alameda,381514,2131,860,2
2023-03-14,Alameda,381651,2131,858,2
2023-03-15,Alameda,381769,2131,834,2
2023-03-16,Alameda,381888,2132,816,3
2023-03-17,Alameda,382010,2133,828,3
2023-03-18,Alameda,382084,2134,801,3
2023-03-19,Alameda,382152,2135,797,4
2023-03-20,Alameda,382279,2138,765,7
2023-03-21,Alameda,382371,2138,720,7
2023-03-22,Alameda,382471,2140,702,9
2023-03-23,Alameda,382573,2140,685,8
2023-03-24,Alameda,382658,2140,648,7
2023-03-25,Alameda,382715,2141,631,7
2023-03-26,Alameda,382766,2141,614,6
2023-03-27,Alameda,382872,2141,593,3
2023-03-28,Alameda,382949,2141,578,3
2023-03-29,Alameda,383028,2142,557,2
2023-03-30,Alameda,383120,2142,547,2
2023-03-31,Alameda,383214,2142,556,2
2023-01-01,Alpine,139,0,0,0
2023-01-02,Alpine,139,0,0,0
2023-01-03,Alpine,139,0,0,0
2023-01-04,Alpine,139,0,0,0
2023-01-05,Alpine,139,0,0,0
2023-01-06,Alpine,139,0,0,0
2023-01-07,Alpine,139,0,0,0
2023-01-08,Alpine,139,0,0,0
2023-01-09,Alpine,139,0,0,0
2023-01-10,Alpine,139,0,0,0
2023-01-11,Alpine,139,0,0,0
2023-01-12,Alpine,139,0,0,0
2023-01-13,Alpine,139,0,0,0
2023-01-14,Alpine,139,0,0,0
2023-01-15,Alpine,139,0,0,0
2023-01-16,Alpine,139,0,0,0
2023-01-17,Alpine,139,0,0,0
2023-01-18,Alpine,139,0,0,0
2023-01-19,Alpine,139,0,0,0
2023-01-20,Alpine,139,0,0,0
2023-01-21,Alpine,139,0,0,0
2023-01-22,Alpine,139,0,0,0
2023-01-23,Alpine,139,0,0,0
2023-01-24,Alpine,139,0,0,0
2023-01-25,Alpine,139,0,0,0
2023-01-26,Alpine,139,0,0,0
2023-01-27,Alpine,139,0,0,0
2023-01-28,Alpine,139,0,0,0
2023-01-29,Alpine,139,0,0,0
2023-01-30,Alpine,139,0,0,0
2023-01-31,Alpine,139,0,0,0
2023-02-01,Alpine,139,0,0,0
2023-02-02,Alpine,139,0,0,0
2023-02-03,Alpine,139,0,0,0
2023-02-04,Alpine,139,0,0,0
2023-02-05,Alpine,139,0,0,0
2023-02-06,Alpine,139,0,0,0
2023-02-07,Alpine,139,0,0,0
2023-02-08,Alpine,139,0,0,0
2023-02-09,Alpine,139,0,0,0
2023-02-10,Alpine,139,0,0,0
2023-02-11,Alpine,139,0,0,0
2023-02-12,Alpine,139,0,0,0
2023-02-13,Alpine,139,0,0,0
2023-02-14,Alpine,139,0,0,0
2023-02-15,Alpine,139,0,0,0
2023-02-16,Alpine,139,0,0,0
2023-02-17,Alpine,139,0,0,0
2023-02-18,Alpine,139,0,0,0
2023-02-19,Alpine,139,0,0,0
2023-02-20,Alpine,139,0,0,0
2023-02-21,Alpine,139,0,0,0
2023-02-22,Alpine,139,0,0,0
2023-02-23,Alpine,139,0,0,0
2023-02-24,Alpine,139,0,0,0
2023-02-25,Alpine,139,0,0,0
2023-02-26,Alpine,139,0,0,0
2023-02-27,Alpine,139,0,0,0
2023-02-28,Alpine,139,0,0,0
2023-03-01,Alpine,139,0,0,0
2023-03-02,Alpine,139,0,0,0
2023-03-03,Alpine,139,0,0,0
2023-03-04,Alpine,139,0,0,0
2023-03-05,Alpine,139,0,0,0
2023-03-06,Alpine,139,0,0,0
2023-03-07,Alpine,139,0,0,0
2023-03-08,Alpine,139,0,0,0
2023-03-09,Alpine,139,0,0,0
2023-03-10,Alpine,139,0,0,0
2023-03-11,Alpine,139,0,0,0
2023-03-12,Alpine,139,0,0,0
2023-03-13,Alpine,139,0,0,0
2023-03-14,Alpine,139,0,0,0
2023-03-15,Alpine,139,0,0,0
2023-03-16,Alpine,139,0,0,0
2023-03-17,Alpine,139,0,0,0
2023-03-18,Alpine,139,0,0,0
2023-03-19,Alpine,139,0,0,0
2023-03-20,Alpine,139,0,0,0
2023-03-21,Alpine,139,0,0,0
2023-03-22,Alpine,139,0,0,0
2023-03-23,Alpine,139,0,0,0
2023-03-24,Alpine,139,0,0,0
2023-03-25,Alpine,139,0,0,0
2023-03-26,Alpine,139,0,0,0
2023-03-27,Alpine,139,0,0,0
2023-03-28,Alpine,139,0,0,0
2023-03-29,Alpine,139,0,0,0
2023-03-30,Alpine,139,0,0,0
2023-03-31,Alpine,139,0,0,0
2023-01-01,Amador,10366,97,38,1
2023-01-02,Amador,10368,97,34,1
2023-01-03,Amador,10371,97,32,1
2023-01-04,Amador,10379,97,30,1
2023-01-05,Amador,10385,97,27,1
2023-01-06,Amador,10386,97,22,0
2023-01-07,Amador,10389,97,25,0
2023-01-08,Amador,10390,97,24,0
2023-01-09,Amador,10396,97,28,0
2023-01-10,Amador,10401,97,30,0
2023-01-11,Amador,10401,97,22,0
2023-01-12,Amador,10405,97,20,0
